#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
280,,Illian Hernandez,0,0,0,0,0.36,0.07
281,,Augusto Solari,0,0,0,0,0.64,0.36
282,,Francisco Contreras,0,0,0,0,0.73,0
283,,Mateo Klimowicz,0,0,0,0,0.5,0.06
284,,Brian Rubio,0,0,0,0,0.5,0.07
285,,Kevin Escamilla,0,0.21,0,0,1.5,0.07
286,,Eduardo Aguirre,0,0,0,0,0.58,0.17
287,,Aldo Lopez,0,0.06,0,0,1.12,0.18
288,,Braian Samudio,0,0,0,0,0.36,0.18
289,,Jahaziel Marchand,0,0,0,0,0.67,0
290,,Raúl López,0,0,0,0,1.07,0.27
291,,Sebastian Santos,0,0,0,0,0.2,0
292,,Léo Bonatini,0,0,0,0,0.76,0.14
293,,Omar Fernández,0,0,0,0,0.67,0.11
294,,Ulises Rivas,0,0.05,0,0,0.7,0.15
295,,Jorge Ruvalcaba,0,0,0,0,0,0
296,,Mateo García,0,0,0,0,0.5,0.17
297,,Jeremy Márquez,0,0,0,0,0.4,0.27
298,,Diego Chávez,0,0,0,0,1,0.25
299,,Santiago Trigos,0,0.21,0,0,0.07,0.07
300,,David Ramírez,0,0,0,0,0.39,0.06
301,,Agustín Oliveros,0,0.14,0,0,1,0.29
302,,Carlos Orrantia,0,0.11,0,0,0.33,0
303,,Jonathan Padilla,0,0,0,0,0.44,0.17
304,,Emilio Lara,0,0,0,0,0.8,0
305,,Raúl Martínez,0,0.2,0,0,0.4,0
306,,Moisés,0,0,0,0,0.71,0.35
307,,Omar Campos,0,0.11,0,0,1.63,0.32
308,,Amaury Escoto,0,0,0,0,0.5,0
309,,Jose Garcia,0,0,0,0,1.4,0.27
310,,Jesus Angel Garza Garcia,0,0,0,0,0.6,0
311,,Jonathan Gonzalez,0,0.07,0,0,0.4,0
312,,Christian Tabó,0,0,0,0,0.13,0.06
313,,Miguel Sansores,0,0,0,0,0.54,0.23
314,,Pablo Bennevendo,0,0.06,0,0,0.65,0.06
315,,Jorge Rodríguez,0,0,0,0,0.58,0.33
316,,Emerson Rodríguez,0,0,0,0,1.11,0.16
317,,Javier Correa,0,0,0,0,0.4,0.07
318,,Vladimir Loroña,0,0,0,0,0.38,0
319,,Hugo Rodríguez,0,0,0,0,1.43,0.14
320,,Gustavo Ferrareis,0,0.06,0,0,1.29,0.12
321,,Omar Mendoza,0,0.23,0,0,1.15,0.08
322,,Leonel Prieto,0,0,0,0,0,0
323,,Roberto Meraz,0,0,0,0,0,0.5
324,,Hiram Mier,0,0,0,0,0,0
325,,Edson Gutiérrez,0,0,0,0,0,0
326,,Benjamín Galdames,0,0,0,0,0,0
327,,Aarón Mejía,0,0,0,0,1.67,0
328,,Alberto García,0,0,0,0,0.17,0
329,,Agustín Urzi,0,0,0,0,0.45,0.18
330,,Jesus Venegas,0,0.27,0,0,0.55,0.18
331,,Nicolás Cordero,0,0,0,0,0.56,0.11
332,,Sebastián Pérez Bouquet,0,0,0,0,0.75,0.13
333,,Eduardo Águila,0,0,0,0,0.17,0
334,,Jordan Sierra,0,0,0,0,0.88,0
335,,Marcelo Flores,0,0,0,0,0.2,0.1
336,,Daniel Aguilar,0,0,0,0,0,0.2
337,,Andrés Sánchez,1.93,0.21,0,0,1.36,0.36
338,,Moises Mosquera,0,0,0,0,1.92,0.23
339,,Alan Torres,0,0,0,0,0.25,0.25
340,,Salvador Reyes,0,0.19,0,0,0.31,0.06
341,,Jorge Berlanga,0,0,0,0,1.29,0
342,,Rafael Guerrero,0,0,0,0,1.2,0.2
343,,Raymundo Fulgencio,0,0.07,0,0,0.27,0.2
344,,Augusto Lotti,0,0,0,0,1.33,0
345,,Alejandro Mayorga,0,0,0,0,0.57,0.14
346,,Celso Ortiz,0,0.07,0,0,0.43,0.07
347,,Raúl Camacho,0,0,0,0,0.3,0
348,,Diego Campillo,0,0,0,0,1.2,0
349,,Santiago Muñoz,0,0,0,0,0.33,0.17
350,,Jesús Sánchez,0,0,0,0,0.6,0.2
351,,Jesús Dueñas,0,0,0,0,0.33,0.17
352,,Rodrigo Godinez,0,0,0,0,0.5,0
353,,Heriberto De Jesus,0,0,0,0,1,0.08
354,,Luis Amarilla,0,0.07,0,0,0.6,0.33
355,,Marco García,0,0,0,0,1.13,0.13
356,,Paolo Yrizar,0,0,0,0,1,0
357,,Angel Jordan,0,0,0,0,0,0
358,,Fernando Ordonez,0,0,0,0,0.33,0
359,,Jaime Gomez,0,0.08,0,0,1.15,0
360,,Mauricio Andre Isais,0,0.33,0,0,0.67,0.11
361,,Emilio Martinez,0,0.11,0,0,0.89,0.44
362,,Rodrigo Lopez,0,0,0,0,0.5,0.14
363,,Eduardo Armenta,0,0,0,0,0.25,0.08
364,,Pavel Pérez,0,0,0,0,0.22,0
365,,Dória,0,0.11,0,0,1.56,0.44
366,,José Joaquín Esquivel,0,0.08,0,0,0.85,0.15
367,,Alan Medina,0,0,0,0,0.62,0.31
368,,Juan Castro,0,0,0,0,0.64,0.09
369,,Martín Barragán,0,0,0,0,0.76,0.12
370,,Santiago Ormeño,0,0,0,0,0.29,0.14
371,,Rogelio Cortéz Pineda,0,0,0,0,0.71,0.14
372,,José Lozano,0,0,0,0,0.45,0.27
373,,Omar Moreno Villegas,0,0,0,0,0.25,0.25
374,,Efrain Orona,0,0,0,0,0.38,0
375,,Alexis Gutiérrez,0,0,0,0,0.22,0.11
376,,Ventura Alvarado,0,0.2,0,0,1,0.2
377,,Owen González,0,0,0,0,0.4,0.2
378,,Andres Colorado,0,0,0,0,0.9,0
379,,Christopher Trejo,0,0,0,0,0.5,0.1
380,,Rodrigo Aguirre,0,0,0,0,0,0
381,,Jonathan Torres,0,0,0,0,0,0
382,,Luis Iturbide,0,0,0,0,1,0
383,,Raymundo Rubio,0,0,0,0,0,0
384,,Diego Zago Gravito,0,0,0,0,0.5,0
385,,José Galindo,0,0,0,0,0,0
386,,Joaquín Moxica,0,0,0,0,0,0
387,,Eugenio Pizzuto,0,0,0,0,0,0
388,,Jesús Ocejo,0,0,0,0,0,0
389,,Edson Mata,0,0,0,0,0.5,0
390,,Patricio Salas,0,0,0,0,0,0
391,,Juan Gamboa,0,0,0,0,0.33,0
392,,Isaias Violante,0,0,0,0,0.6,0
393,,Ettson Ayon Calderon,0,0,0,0,1.2,0
394,,Ronaldo Prieto,0,0.09,0,0,1.18,0.18
395,,Gibran Lajud,3.44,0.11,0.22,0,1.67,0.44
396,,Joaquín Montecinos,0,0,0,0,0.67,0
397,,Lucas Paul De los Santos,0,0,0,0,0.25,0
398,,José Madueña,0,0,0,0,0.82,0.36
399,,Javier Salas,0,0,0,0,1.53,0.33
400,,Diego Medina,0,0,0,0,0.63,0.11
401,,Mauro Manotas,0,0,0,0,0.11,0.22
402,,Mario Osuna,0,0,0,0,0.17,0
403,,Lucas Cavallini,0,0,0,0,0.45,0.18
404,,Aldo Cruz,0,0,0,0,1,0.18
405,,Edgar Zaldívar,0,0,0,0,0.25,0.25
406,,Braian Romero,0,0,0,0,0.67,0
407,,Facundo Waller,0,0,0,0,0.67,0
408,,Jesús Vega,0,0,0,0,0.43,0.29
409,,Iván Tona,0,0,0,0,0.56,0.11
410,,Fernando Tapia,3.2,0.2,0.4,0,2.4,0
411,,Pablo Monroy,0,0,0,0,0.73,0.18
412,,Ronaldo Cisneros,0,0,0,0,0.23,0.08
413,,Jair Cortes,0,0,0,0,1.07,0.29
414,,Jan Carmona,0,0,0,0,0.5,0
415,,Waldo Madrid,0,0,0,0,0.4,0
416,,Ángel Robles,0,0,0,0,0.71,0.14
417,,Maximiliano Silvera,0,0,0,0,0.33,0
418,,Paulino de la Fuente,0,0,0,0,1.33,0
419,,Jesús Corona,3,0,0.33,0,1.33,0.33
420,,Alberto Herrera,0,0,0,0,0.33,0
421,,Carlos Gutiérrez,0,0,0,0,0.33,0
422,,Luis Garcia,0,0,0,0,0.62,0
423,,Cristian González,0,0.14,0,0,0.71,0.14
424,,Jair Díaz,0,0,0,0,0.77,0.23
425,,Ali Ávila,0,0,0,0,0.2,0.2
426,,Efrain Alvarez,0,0,0,0,0.33,0
427,,Andrija Vukčević,0,0,0,0,2.13,0.38
428,,Michael Santos,0,0,0,0,1.63,0.13
429,,Raúl Sandoval,0,0,0,0,1.25,0
430,,Román Martínez,0,0,0,0,0,0
431,,Zahid Muñoz,0,0,0,0,0,0
432,,Josué Díaz,0,0,0,0,1,0
433,,René López,0,0,0,0,1,0
434,,Andres Iniestra,0,0,0,0,0.25,0
435,,Francisco Figueroa,0,0,0,0,1,0
436,,José Macías,0,0,0,0,0,0
437,,Samuel González,0,0,0,0,0,0
438,,Carlos Galicia,0,0,0,0,2,0
439,,Ricardo Renteria Vazquez,0,0,0,0,1,0
440,,Óscar Villa,0,0,0,0,0.5,0
441,,Cesar Sosa,0,0,0,0,0,0.5
442,,Alonso Escoboza,0,0,0,0,0.5,0.25
443,,Mauro Laínez,0,0,0,0,0.67,0.22
444,,Sebastian Fierro,0,0.11,0,0,0.22,0
445,,Jair Gonzalez,0,0,0,0,0.2,0.1
446,,Daniel Rios,0,0,0,0,0.4,0.4
447,,Emanuel Montejano,0,0,0,0,0.5,0
448,,Gonzalo Pelua,0,0,0,0,1.67,0.17
449,,Oscar Manzanares,0,0.29,0,0,1.64,0.07
450,,Angel Zaldívar,0,0,0,0,0.46,0
451,,Uziel García,0,0,0,0,0.67,0
452,,Sergio De Los Ríos,0,0,0,0,1,1
453,,Alfredo Gutierrez,0,0,0,0,1,2
454,,Marco Hernandez,0,0,0,0,1,0
455,,Juan Cantu,0,0,0,0,1,1
456,,Bruce El-mesmari,0,0,0,0,0,0
457,,Salvador Mariscal,0,0,0,0,0,0.5
458,,Luís Cervantes,0,0,0,0,0.8,0
459,,Daniel Mantilla,0,0,0,0,0.71,0.14
460,,Rafael Fernández,0,0,0,0,1,0.11
461,,Óscar Ustari,2.33,0,0,0,2,0
462,,Francisco Nevarez,0,0,0,0,1,0
463,,Jesús Piñuelas,0,0,0,0,0.5,0
464,,Fernando Ovelar,0,0,0,0,0.5,0
465,,Abraham Flores,0,0,0,0,1,0
466,,Emmanuel Echeverría,0,0,0,0,1,0
467,,Cristian Jiménez,0,0,0,0,1,0
468,,Isidro Suarez,0,0,0,0,1,0
469,,Arath Moreno Martinez,0,0,0,0,0,1
470,,Rodrigo Parra,0,0,0,0,3,0
471,,Luis Sánchez,0,0,0,0,5,0
472,,Amaury Morales,0,0,0,0,0,0
473,,Sebastián Jurado,1.25,0,0.25,0,1.25,0.5
474,,Hector Uribe,0,0,0,0,0.17,0
475,,Sebastian Martinez,0,0,0,0,1,1
476,,Diego Abitia Leon,0,0,0,0,0,0
477,,Victor Arteaga,0,0,0,0,0,0
478,,Marco González,0,0,0,0,0,0
