#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
435,,Jhilmar Lobatón,1.89,0.44,0.11,0.56,0,1.89
436,,Anthony Osorio,0.25,0,0,0.25,0,0
437,,Luis Rodríguez,0.25,0,0,0,0,0.75
438,,José Luján,0.78,1.56,0,2.56,0,1
439,,Hugo Magallanes,1.43,1.96,0.09,2.17,0,0.57
440,,Alessandro Moreno,1.75,1.25,0,1.25,0,0.75
441,,Juan Roque,1.2,1.8,0,0.4,0,0.4
442,,Jose Lozada,0,0,0,0.25,0,0
443,,Victor Bazan,0.22,0,0,0.44,0,0.11
444,,Guillermo Larios,0.67,0.08,0,0.33,0,0
445,,Kevin Ferreyra,0,0,0,0.2,0,0
446,,Carlos Meza,1.25,0.56,0,0.31,0,0.44
447,,Diego Ramírez,0.42,0.26,0,0.26,0,0.42
448,,Pier Larrauri,0.17,0,0,0,0,0.33
449,,Adrián Quiroz,0.64,0.21,0,0.14,0,0.57
450,,Mario Tajima,0.55,0.25,0,0.05,0,0.4
451,,Christian Adrianzen,0.18,0,0,0,0,0.18
452,,Carlos Martin Solis,0,0,0.04,0.6,0.08,0
453,,Eduardo Uribe,1,1,0,1.4,0,0.87
454,,Juan Sánchez,0,0,0,0,0,0
455,,Luis Valverde,1,3,0,5,0,0
456,,Luis Ramos,0,0,0,0,0,0
457,,Eduardo Rabanal,2,1,0,0,0,0
458,,Jeanfranco Castillo,1,0,0,4,0,0
459,,Romario Gamarra,0,1,0,0,0,0
460,,Paulo Mesias,0.5,0.5,0,0.5,0,0.5
461,,Luis Campos,0.5,0,0,0.5,0,0
462,,Bryan Molina,0,0.5,0,0,0,0
463,,Rodrigo Rodriguez,0,0,0,0,0,0
464,,Pedro Ibañez,0,0.67,0.33,0.33,0,0
465,,Francesco Cavagna,0.44,0.67,0.11,0.89,0,0.11
466,,José Guidino,1.25,1.08,0.08,1,0,0.58
467,,Erick Perleche,1.31,0.69,0.06,0.94,0,0.44
468,,Santiago Silva,0.23,0.05,0,0.18,0,0.14
469,,Damian Ismodes,0.91,0.18,0,0.09,0,0.45
470,,Franchesco Flores,0.2,0,0,0.1,0,0.1
471,,Gabriel Delgado,0.25,0.33,0,0.17,0,0.25
472,,Jhonny Mena,1.78,1.22,0.22,2.11,0,1
473,,Sebastian Aranda,3.3,1.04,0.13,1.7,0.04,1.17
474,,Alexander García,0.5,0,0,0,0,0.25
475,,Steven Rivadeneyra,0,0,0,1.17,0.17,0.17
476,,Claudio Yacob,0.14,0.43,0,1.43,0.14,0.43
477,,Janpierr Cano,0.17,0.17,0,0.67,0,0
478,,Josimar Vargas,1.25,0.67,0,0.92,0,0.75
479,,Alejandro González,0.52,1.69,0.07,3.28,0.03,0.79
480,,Jorge Aguero,0,0,0,0,0,0
481,,Victor Albujar,1,0,0,4,0,1
482,,Jiries Salem,0,0,0,0.33,0,0
483,,John Jairo Mosquera,0.25,0,0,0,0,0
484,,Renato Sandoval,1,1,0,0.25,0,0.25
485,,Mauricio Matzuda,0.18,0.18,0,0.09,0,0.27
486,,César Inga,1.92,0.75,0,1.75,0.08,0.75
487,,Maycol Infante,0.8,0.2,0,0.8,0,0.2
488,,José Soto,1.5,0.38,0,0.25,0,0.88
489,,Gonzalo Sanchez,0,0,0,0.67,0,0.67
490,,Sebastián Gutierrez,0.33,0,0,0,0,0
491,,Franklin Godos,0.25,0,0,0.25,0,0.25
492,,Daniel Camacho,0.25,0.25,0,0,0,0.5
493,,Michel Sosa,0.17,0.17,0,0,0,0.67
494,,Carlos Arriola,0.67,0,0,0.17,0,0.17
495,,John Fajardo,1.27,0.73,0.18,5.18,0,0.27
496,,Rodrigo Salinas,0.73,0.8,0,0.33,0,0.6
497,,Robin Wildhaber,0,0,0,0,0,0
498,,Diego Juárez,1,0,0,0,0,0
499,,Jose Lopez,0,0,0,0,0,0
500,,Pedro Paulo Requena,0.5,0.5,0,1.5,0,0
501,,Joe Iparraguirre,0.5,0.5,0,3,0,1
502,,Axel Chávez,0,0,0,0,0,1
503,,Dahwling Leudo,0,1,0.33,1,0,0
504,,Roberto Bardales,1,0.33,0,0,0,0.33
505,,Julio Vizcarra,0,0,0,0,0,0.33
506,,Alessandro Milesi,0.25,0.75,0,1,0,0
507,,Joseph Vega,1.71,1.14,0,1.86,0,0.43
508,,Anderson Guevara,0,0,0,0,0,0.5
509,,Roberto Céspedes,0,0,0,0,0,0.5
510,,Xavi Moreno,0,0.25,0,0,0,0
511,,Sebastian La Torre,0,0,0,0.67,0,0
512,,Ronaldo Andía,0.5,0.5,0,1,0,0.25
513,,Patrick Zubczuk,0,0,0,1,0,0
514,,Andres Lopez,1.2,0.9,0,1.4,0,1.1
515,,Mario Palomino,0.36,0.14,0.07,0.29,0,0.29
516,,Maycol Almonacid,0,0,0,0,0,1
517,,Diego Rodríguez,0,1,0,2,0,1
518,,Santiago Sáenz,0,0,0,0,0,0
519,,Cris Huayhua,1,0,0,0,0,0
520,,Sebastian Hidalgo,0,0,0,0,0,0
521,,Axel Gastelu,0,0,0,0,0,0
522,,Christian Ortiz,0,0,0,1,0,0
523,,Jack Safra,1.5,1.13,0.25,1.25,0,0.13
524,,Gustavo Loayza,0.4,0.6,0,0.2,0,0.6
525,,Jose Cánova,1.5,1.5,0,3.25,0,1
526,,Piero Zevallos,0.33,0.67,0,0,0,0.33
527,,Chase Villanueva,1,0,0,0,0,0.5
528,,Ítalo Espinoza,0,0,0,0.33,0.17,0.17
529,,Jeremy Chirinos,0.5,0,0,1.5,0,1
530,,Polo Castillo,1,4,0,2,0,2
531,,Giacomo Gambetta,0,0,0,0.5,0,0.5
532,,Michael Sotillo,0,0,0,0,0,0
533,,Jeferson Nolasco,0,0,0,2,0,0
534,,Jherson Reyes,1,0,1,1,0,1
535,,Sebastien Pineau,0,0,0,0,0,0
536,,Juan Pablo Goicochea,0,0,0,0,0,0
537,,Anderson Villacorta,0,0,0,0,0,0
538,,Matías Córdova,0,0,0,0,0,0
539,,José Racchumick,0,0,0,0,0,0
540,,Renzo Salazar,0,0,0,0,0,0
541,,Piero Otiniano,0,0,0,0,0,0
542,,Joaquín Delgado,0,0,0,0,0,0
543,,Guillermo Rojas,0,1,0,0,0,0
544,,Gleen Cordero,0,0,0,0,0,0
545,,Piero Ferreira,1,0,0,1,0,0
