Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Óscar Vílchez,0,0,72.22,0.4,0,0,1.5,1.5,0,0.3,0,1.5,0,0,35.5,82.54,6.5,57.78,0,0.1,0,0,2,0.2,0.4,0,66.67,57.65,1.7,0.7,10
Joazhiño Arroé,0.07,0,69.57,0.78,0,0,0.3,0.26,0,0.04,0,0.44,0.04,0.04,18.56,80.44,4.93,61.84,0,0,0,0,0.63,0,0.07,0.04,7.69,40.57,0.67,0.3,27
Jean Tragodara,0,0.09,100,0.36,0,0,0.82,0.36,0,1,0,0.36,0,0,13.36,80.27,1.64,60,0,0,0,0,0.64,0,0.09,0,70,58.62,0,0.45,11
Gerson Barreto,0,0,62.5,0.27,0,0,1.31,0.96,0,0.69,0,0.77,0.04,0.04,24.12,83.73,4.88,61.11,0,0,0,0,0.5,0.04,0.08,0.04,47.83,44.51,0.69,1.31,26
Renzo Revoredo,0,0,100,0.5,0,0,1.31,1.38,0.06,3.19,0,0.56,0.06,0.06,20.56,69.6,2.06,35.71,0,0.25,0,0,0.88,0.06,0.31,0.06,43.18,52,0.69,0.88,16
Neil Marcos,0,0,0,0.63,0,0,0.38,0.38,0,0.25,0,0.13,0.13,0,27.63,85.07,5.63,66.67,0,0.13,0,0,0.5,0,0.13,0,22.22,32.35,0.75,1.13,8
Jefferson Portales,0,0,0,0.11,0,0,0.78,1.56,0.11,3.11,0,0.44,0,0,20,80,1.44,62.16,0,0.22,0,0,0.44,0,0.33,0,40,35.14,0.22,1.56,9
Juan Pablo Carranza,0,0,33.33,0.3,0,0,0.2,0.3,0,0.1,0,0.1,0.1,0,7.9,70.89,0.9,50,0,0,0,0,0.3,0.1,0,0,66.67,50,0.4,0.4,10
Aldair Perleche,0,0,50,0.27,0,0,1.33,1.07,0.07,1.93,0,0.13,0,0.07,19.67,70.17,2.8,31.48,0,0.13,0,0,0.73,0.2,0.07,0,46.67,50.56,0.47,1.2,15
Alonso Tamaríz,0.04,0,18.52,0.19,0.04,0,2.73,1.77,0.04,1.12,0,0.81,0.04,0.08,26.12,76.14,5.27,36.49,0,0.15,0,0,0.88,0.15,0.23,0.04,44.68,48.46,1.12,1.5,26
Armando Alfageme,0,0,100,0.41,0,0,1.76,0.82,0,1.18,0,0.76,0,0.06,22.71,77.72,3.24,41.79,0,0.06,0,0,1.18,0,0.24,0,26.67,53.61,0.82,1.06,17
Alexis Cossio,0,0.15,75,0.4,0,0,0.9,0.95,0,0.45,0,0.25,0.1,0,13.1,77.1,2.1,56.25,0,0,0,0,0.55,0.25,0.1,0,40.91,50.62,0.55,0.75,20
José Ramírez,0,0.03,62.5,0.19,0,0,0.94,1.42,0.06,4.13,0,0.39,0,0,30.45,79.87,2.13,35.98,0,0.19,0,0,1.19,0.16,0.26,0.03,44.78,49.35,0.39,0.9,31
Christopher Olivares,0.06,0.06,72.73,0.63,0,0,0.13,0.13,0,0,0,0.06,0.06,0.13,5.5,75,1.81,0,0,0,0,0,0.25,0.06,0.13,0,34.78,45.61,0.5,0.31,16
Ronald Ruiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.67,77.27,0,33.33,2,0,0.33,0,0.67,0,0.33,0,0,0,0,0,3
Gino Roque,0,0,100,0.25,0,0,1.17,1.33,0.08,3.08,0,0.42,0,0,17.5,83.81,0.83,57.89,0,0.08,0,0,1.58,0.17,0.25,0,36,49.06,0.17,0.58,12
Flavio Fernández,0.08,0,40,0.38,0,0,0.46,0.31,0,0.15,0,0.46,0,0,7.23,74.47,2.23,62.5,0,0,0,0,0.31,0.08,0.08,0,28.57,38.46,0.38,0.15,13
Joao Villamarin,0.4,0.07,20,1,0.07,0,0.27,0.2,0,0.13,0,0.2,0.07,0,7.13,73.83,2.4,25,0,0.07,0,0,0.53,0.07,0.13,0.07,30,26.67,0.53,1.33,15
Carlos Uribe,0.06,0.03,50,0.58,0,0,1.58,0.74,0,0.58,0,0.94,0,0,36.58,80.34,7.26,43.12,0,0.16,0,0,1.13,0.16,0.29,0,78.38,51.44,0.77,1.39,31
Carlos Junior Huerto,0,0,33.33,0.33,0,0,1.17,0.17,0,1.42,0,0.17,0.08,0,8.33,74,2.17,38.89,0,0,0,0,0.5,0,0,0.08,58.82,63.64,0.25,0.25,12
Mathias Llontop,0,0,66.67,0.27,0,0,1,1.07,0,1.73,0,0.13,0,0,20.67,71.29,2.6,25,0,0.2,0,0,0.87,0.13,0,0,28.57,54.84,0.67,0.47,15
Junior Morales,0,0,0,0.06,0,0,0.53,0.65,0,2.41,0,0.18,0,0,12.47,75.94,1,52.31,0,0.12,0,0,0.82,0.18,0.24,0,66.67,60.38,0.29,0.41,17
Jesús Pretell,0.05,0,100,0.29,0,0,0.52,0.29,0,0.24,0,0.19,0,0,9.48,85.43,1.71,64.71,0,0,0,0,0.24,0,0.1,0,46.67,48.15,0.24,0.67,21
Carlos Correa,0.04,0,36.36,0.36,0,0,2.18,0.86,0,0.79,0,1.64,0.04,0.18,16.79,70.21,3.43,43.37,0,0.18,0,0,0.75,0.18,0.36,0,33.33,44.95,1.86,2.29,28
Martín Parra,0,0,100,0,0,0,0,0,0,0.67,0,0,0.11,0,35.67,61.99,2.78,42.86,3.78,0.11,0.44,0.11,2.33,0.22,0.11,0,100,100,0.11,0,9
Alexander Lecaros,0,0,46.15,0.47,0,0,0.33,0.2,0,0.07,0,0.27,0.13,0,6.47,73.2,1.8,11.11,0,0,0,0,0.27,0.07,0,0,33.33,59.26,1.33,0.2,15
Oshiro Takeuchi,0.29,0.07,60,0.43,0,0,1,0.43,0.07,1,0,0.36,0.07,0.07,15,77.62,3.07,28.57,0,0.07,0,0,1.57,0.14,0.07,0,53.33,50,0.36,1,14
Tiago Cantoro,0.25,0,0,0.25,0,25,0.25,0,0,0.75,0,0,0,0,0.75,33.33,0,0,0,0,0,0,0,0,0,0,0,11.11,0,1,4
Paolo Méndez,0.25,0,40,0.5,0,0,2.5,1.5,0,2,0,0.5,0,0,26,77.88,3.5,57.14,0,0.25,0,0,3,0,0.5,0,75,56.25,0.75,1,4
Kevin Peña,0.03,0.03,52.38,0.47,0,0,1.2,0.63,0,0.3,0,0.83,0,0,36.77,83.95,8.2,66.67,0,0,0,0,1.2,0.13,0.23,0,31.25,51.49,1.77,1.13,30
Oswaldo Valenzuela,0,0,0,0.55,0,0,0.82,0.09,0,0.82,0,0,0,0.09,17.91,84.26,3.64,53.57,0,0.27,0,0,0.36,0,0.18,0.09,75,40.91,0.27,2,11
José Bustamante,0,0,50,0.5,0,0,0,0,0,0,0,0.5,0,0,4.5,88.89,1.5,100,0,0,0,0,0.5,0,0,0,0,33.33,0,0,2
Josimar Atoche,0,0,0,0.5,0,0,1.38,0.88,0,1,0,0.75,0,0,21.5,82.56,3.88,33.33,0,0.13,0,0,1.38,0.13,0.25,0,75,50,0.63,1.25,8
Carlos Vidal Arroyo Molina,0.17,0.04,46.15,1.17,0.04,0,0.67,0.08,0,0.33,0.04,0.33,0,0,9.5,69.3,2.25,54.55,0,0,0,0,1.08,0.21,0.04,0,46.97,43.98,1.04,1.04,24
Rodrigo Vilca,0.05,0.05,39.39,1.19,0,0,0.76,0.52,0,0.24,0,0.24,0.05,0.05,10.95,77.83,2.9,62.5,0,0,0,0,0.19,0.05,0,0.05,41.18,47.14,1.43,0.81,21
Arquímedes Figuera,0,0,66.67,0.44,0,0,1.81,1.37,0,1,0,1.22,0,0.04,42.67,84.38,6.04,64.83,0,0.33,0,0,0.96,0.11,0.41,0.07,45.45,44.11,1.3,2.63,27
Edgar Benítez,0.07,0.07,41.18,0.86,0,0,0.93,0.43,0,0.21,0,0.93,0.21,0.14,15.21,79.81,4,35.71,0,0,0,0,0.43,0,0.29,0,22.22,34.44,0.64,1.21,14
Paolo Hurtado,0,0,0,0.14,0,0,0.43,0.29,0,0,0,0,0,0,12.71,77.53,4,47.06,0,0,0,0,0.14,0,0.29,0,33.33,39.13,0.57,0.71,7
Rafael Guarderas,0,0,40,0.2,0,0,0.87,0.6,0,0.4,0,0.4,0,0,20.2,81.52,3.4,29.03,0,0.07,0,0,0.67,0.2,0.2,0.07,25,41.07,0.4,0.87,15
Gustavo Viera,0,0,64.29,0.76,0,0,1.59,1.21,0,1.28,0,0.86,0.03,0.03,38.59,77.84,6.93,46.45,0,0.1,0,0,1.21,0.21,0.41,0.03,59.65,50,0.55,1.31,29
Piero Serra,0,0,58.33,0.42,0,0,1.19,0.69,0,0.81,0,0.42,0,0,12,73.08,2.23,50,0,0,0,0,0.58,0.15,0.15,0,42.31,49.14,0.31,0.96,26
Jorge Toledo,0.06,0,54.55,0.65,0,0,1.94,1.35,0,1.47,0,0.71,0.06,0,28.88,72.91,4.88,34.82,0,0.12,0,0,1.35,0.18,0.29,0,45.71,46.51,0.29,1.35,17
Kleiber Palomino,0.11,0.11,0,1.11,0,0,0.67,0.33,0,0.11,0,0.78,0.11,0,4,80.56,1.44,0,0,0,0,0,0.22,0.22,0.11,0,45.45,42,1.11,0.89,9
Oslimg Mora,0,0,58.82,0.67,0,0,1,0.27,0,0.47,0,0.27,0,0,14.73,77.83,3.93,50,0,0,0,0,0.53,0.13,0.2,0,0,50.75,0.6,0.87,15
Christian Vasquez,0,0,62.5,0.25,0,0,2.38,1.44,0.06,1.13,0,0.88,0,0,22,70.45,3.25,35,0,0.06,0,0,1.31,0,0.38,0,48.57,52.74,1.06,1.38,16
Jose Inga,0.04,0,58.33,0.48,0,0,1.2,0.84,0,0.6,0,0.52,0,0,24.12,79.77,3.68,54.22,0,0.08,0,0,0.8,0.08,0.28,0,40,47.26,0.88,1.2,25
Christian Vargas,0,0,68,0.32,0,0,0.42,0.53,0,0.16,0,0.16,0.05,0,8.68,80,2.11,56.25,0,0.11,0,0,0.63,0.05,0.11,0,20,50,0.32,0.37,19
Wilmer Aguirre,0.13,0.26,22.22,0.87,0,0,0.35,0.13,0,0.17,0,0.09,0,0,7.7,82.49,3.09,40,0,0.04,0,0,0.3,0.04,0.04,0,17.24,32.35,0.3,0.26,23
Orlando Nuñez,0,0,57.14,0.26,0,0,0.91,0.7,0,0.43,0,0.39,0,0.04,18.7,78.6,3.61,52.17,0,0.04,0,0,0.52,0.09,0.13,0,24.14,52.91,2.04,1.09,23
Jesus Mendieta,0.05,0,55.56,0.81,0,0,1.19,1.38,0.05,1.1,0,0.57,0.1,0.05,26.19,64,4.52,30.47,0,0.05,0,0,1.1,0.19,0.33,0.05,55.56,49.19,0.52,0.9,21
Maximiliano Freitas,0.23,0.08,80,1.31,0,0,0.15,0,0,0.23,0,0.15,0,0.54,6.69,62.07,1.46,50,0,0.08,0,0,1.31,0.08,0.38,0,38.71,42.42,0.77,0.54,13
Mathías Techera,0,0,0,0.2,0,0,1.6,0.4,0,4.4,0,0.6,0,0,25.2,73.02,2.2,52.83,0,0.2,0,0,2.8,0.4,0.8,0,40,54.29,1.6,1.4,5
Darlin Leiton,0,0.13,33.33,0.5,0,0,0.38,0,0,0,0,0.13,0,0.13,4.75,89.47,2.25,0,0,0,0,0,0.13,0,0,0.13,0,48,0.88,0.38,8
Erick Morillo,0,0,47.73,0.5,0,0,0.55,0.45,0.05,0.4,0,0.15,0.05,0.05,16.9,80.47,3.95,35.71,0,0.05,0,0,0.45,0.1,0.1,0,53.33,50,0.6,0.6,20
Freddy Oncoy,0,0,66.67,0.13,0,0,0.75,0.25,0,0.13,0,0.13,0,0,12.38,87.88,2.5,57.14,0,0,0,0,0.25,0,0,0,33.33,50,0.13,0.38,8
Robinson Alzamora,0,0,0,0.13,0,0,0.5,0.13,0,3.63,0,0.38,0,0,18.75,69.33,0.63,28.21,0,0.13,0,0,0.63,0.13,0,0,69.23,50,0.13,0.88,8
Ronald Quinteros,0.04,0,55.56,0.35,0,0,0.62,0.42,0,0.65,0,0.23,0,0,16.35,83.76,2.5,57.45,0,0.04,0,0,0.54,0.08,0.15,0,58.82,40.45,0.19,0.88,26
Paolo De La Haza,0,0,100,0,0,0,0.78,0.89,0,2.44,0,0.33,0,0,27.44,75.71,1.89,44.07,0,0.22,0,0,1,0.11,0.44,0,46.67,55.81,0.67,0.78,9
Juan Barreda,0,0,100,0.11,0,0,0.89,0.33,0,1.56,0,0,0,0,23.67,81.69,1.44,55.56,0,0,0,0,0.56,0.11,0.33,0,59.09,54.24,1,1.44,9
Michael Rasmussen,0.09,0.18,100,0.82,0,0,0.18,0.09,0,0.09,0,0,0,0,9.73,78.5,2.09,50,0,0,0,0,0.45,0.09,0.09,0,50,54.17,0.45,0.18,11
Jorge Molina,0,0.09,50,0.18,0,0,2.45,1.09,0.09,2,0,1.09,0,0,20,75.91,2.55,45.83,0,0,0,0,1.55,0.18,0.45,0,43.75,49.35,0.18,1.18,11
Jorge Bazan,0.04,0,44.74,0.92,0,0,0.38,0.35,0,0.15,0,0.12,0.04,0.04,21.92,83.33,7.85,40,0,0.12,0,0,1.35,0.23,0.08,0.04,44.44,42.59,0.42,0.46,26
Stefano Fernández,0,0,0,0.16,0,0,1.21,0.84,0,0.58,0,0.74,0.05,0,18.32,81.03,2.63,50,0.05,0.11,0,0,0.68,0.05,0.21,0,41.67,36.59,0.11,1.26,19
Pedro Bautista,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0.5,10,70,4,0,0,0,0,0,1.5,0,0,0,50,61.54,2,0,2
Carlos Neyra,0,0,33.33,0.25,0,0,1.25,1.88,0,1.75,0,1.13,0.13,0.13,19,63.82,2.88,24.24,0,0,0,0,0.63,0.13,0.5,0,40,43.4,0.88,1.25,8
Edinson Chavez,0,0,37.5,0.44,0,0,1.78,1.33,0,0.89,0,2,0.11,0.06,28.56,71.79,7.11,40,0,0.17,0,0,0.94,0.11,0.28,0.11,25,36.67,0.78,1.72,18
Jorge Tandazo,0,0,100,0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,50,0,1,1
Jerry Navarro,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,90,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Axel Domínguez,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,100,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Jean Pierre Vilchez,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,50,0,1,1
Luis Duque,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0.5,0,0,18.5,75.68,2,50,0,0,0,0,1,0.5,0,0,66.67,66.67,1.5,0,2
Víctor Salas,0,0,0,1,0,0,2,0.33,0,2.67,0,0,0,0,15.67,51.06,0.67,15.79,0,0,0,0,1.67,0,0.67,0,83.33,77.78,1,1,3
Roberto Villamarín,0,0.05,45.16,0.95,0,0,1.43,1.19,0,1.24,0,0.43,0.05,0.1,24.71,65.9,4.29,37.65,0,0.1,0,0,1.19,0.1,0.14,0,33.33,43.87,0.71,1.14,21
Leonardo Mifflin,0.06,0,50,0.61,0,0,1.44,1.83,0,1.28,0,0.78,0,0.11,24.72,75.51,3.17,31.91,0,0.11,0,0,1,0.06,0.17,0.06,52.17,43.24,0.28,1.44,18
Jose Carlos Fernandez,0,0.16,33.33,0.92,0,0,0.16,0.04,0,0.56,0,0.04,0,0.04,8.56,59.35,1.72,33.33,0,0,0,0,0.32,0,0.16,0.04,59.14,56.74,0.8,0.56,25
Bryan Ríos,0,0.08,57.14,0.31,0,0,2,1.38,0,2.69,0,0.85,0,0,21.31,69.31,3,32.76,0,0.15,0,0,1.38,0.15,0.31,0,52.94,55.56,0.92,0.85,13
Dylan Caro,0,0,0,0.2,0,0,1.5,0.6,0,0.7,0,0.1,0,0,10.1,72.28,2.1,57.89,0,0,0,0,1.1,0.1,0.1,0,25,43.14,0.5,1,10
Baruj Aburto,0,0,88.89,0.27,0,0,0.45,0.27,0.09,0.09,0,0.27,0,0,5.73,80.95,2.18,71.43,0,0,0,0,0.55,0.09,0.09,0,0,45.71,0.27,0.55,11
Yhirbis Cordova,0,0,50,0.54,0,0,1.42,1.35,0,2.77,0,0.54,0.04,0.04,33.65,72.34,8.15,49.28,0,0.12,0,0,2.12,0.19,0.23,0,54.55,50.77,1.12,0.96,26
Mario Ceballos,0.08,0,0,0.5,0,0,0.58,0.17,0,0.25,0,0.08,0,0,5.83,75.71,1.58,50,0,0,0,0,0.75,0,0.08,0,26.92,35.19,0.42,0.75,12
Jhamir D´Arrigo,0.18,0.07,49.07,0.96,0,0,1.11,0.93,0,0.18,0,0.61,0.18,0.11,21.64,71.45,6.43,50,0,0.07,0,0,0.96,0.07,0.11,0,21.95,41.85,2,0.93,28
Mauricio Montes,0,0.08,0,0.83,0,0,0.25,0.08,0,0.5,0,0.17,0,0,5.58,65.67,1.17,50,0,0,0,0,0.5,0.17,0,0,42.86,48.78,0.67,0.17,12
Gianmarco Gambetta,0,0.06,66.67,0.24,0,0,0.71,0.82,0.06,3.41,0,0.41,0,0,26.41,70.6,2.65,42.75,0,0.06,0,0,1.12,0.24,0.12,0,66.67,52.81,0.29,1.12,17
Carlos Aliaga,0,0,70,0.25,0,0,1.63,0.13,0,0.25,0,0.88,0,0.13,8.38,68.66,2.88,16.67,0,0.13,0,0,0.75,0.13,0.25,0,29.41,49.3,1.25,0.88,8
Rodrigo Menancho,0,0,100,0.5,0,0,0.5,0.75,0,1.75,0,0,0,0,17,77.94,0.25,36.36,0,0,0,0,0.5,0,0.5,0,57.14,52.94,0.5,1.25,4
Jhon Vega,0,0,100,0.17,0,0,0.58,0.5,0,0.25,0,0.25,0.08,0,22,92.05,2.92,58.82,0,0,0,0,0.58,0.25,0.08,0,50,53.85,0.17,0.33,12
Francisco Duclos,0,0,66.67,0.5,0,0,1,0.75,0,1.25,0,0.63,0.06,0,17.88,70.28,2.88,32.08,0,0.13,0,0,1,0,0.44,0.13,60,46.67,0.31,1.13,16
David Dioses,0,0,0,0.53,0,0,0.47,0.47,0,0.12,0,0.41,0,0,22.82,79.9,4.94,50,0,0,0,0,0.82,0.18,0.12,0,27.27,45.83,0.65,0.35,17
Brando Paladines,0,0,50,0.33,0,0,0.33,0.33,0,0.33,0,0,0,0,4,75,1,0,0,0,0,0,0.33,0,0,0,0,57.14,0.67,0.33,3
Carlos Flores,0,0,0,0.23,0,0,0.38,0.31,0,0.38,0,0.23,0,0,16.38,83.57,2.77,62.86,0,0,0,0,0.62,0.15,0.23,0,0,26.32,0,0.62,13
Rotceh Aguilar,0,0,42.86,0.43,0,0,1.35,1.09,0.04,1.83,0,0.87,0.04,0.04,29.26,81.58,6,57.45,0,0.09,0,0,1.13,0.17,0.26,0.04,62.16,51.75,0.61,0.7,23
Jesus Arismendi,0.09,0,42.86,0.27,0,0,0.91,0.55,0.05,1.59,0,0.45,0.05,0.05,14.41,66.25,3.18,32.79,0,0,0,0,0.64,0.23,0.36,0.05,68.75,44.09,0.18,1.14,22
Arly Benites,0.08,0.08,13.33,0.58,0,0,0.42,0.25,0,0.17,0,0.17,0.17,0.08,9.25,82.88,2.58,100,0,0,0,0,0.67,0,0,0,0,34.88,0.67,0.58,12
Pedro De la Cruz,0,0,40,0.8,0,0,0.4,0.2,0,0,0,0.6,0,0,8.6,76.74,2.6,83.33,0,0,0,0,1,0,0,0,16.67,45.83,1.2,0.4,5
Nicolás Figueroa,0,0.13,0,0.5,0,0,0.38,0.25,0,0,0,0.13,0.13,0.13,6.63,66.04,1.38,0,0,0,0,0,0.25,0,0,0,60,34.78,0.25,0.5,8
Carlos Ruiz,0,0.11,50,0.33,0,0,1.78,0,0,0,0,0.56,0.11,0.11,7.89,80.28,2,57.14,0,0,0,0,0.56,0.11,0.11,0,16.67,43.24,0.89,1.22,9
Yilton Díaz,0,0,44.44,0.67,0,0,0.78,0.11,0,0,0,0,0,0,7,79.37,2.22,50,0,0,0,0,0.44,0.33,0,0,0,48.15,0.22,0.33,9
Jean Piere Mendoza,0,0,92.31,0.22,0,0,1.56,1,0,1.33,0,1.11,0.22,0,18.33,73.94,2.22,29.63,0,0.11,0,0,2.33,0,0.67,0,12.5,50,1,1.44,9
Jorge Rios,0,0,66.67,0.5,0,0,0.3,0.4,0,0.2,0,0.3,0,0,15.1,83.44,2.8,57.14,0,0,0,0,0.4,0,0.2,0.1,0,41.94,0.6,0.8,10
Emmanuel Páucar,0,0,0,0.17,0,0,0.5,0.39,0.06,0.39,0,0.39,0,0,28.17,86.59,4.5,67.11,0,0.17,0,0,0.83,0.22,0.11,0,26.67,35.19,0.33,0.28,18
Piero Ratto,0,0.05,47.06,0.36,0,0,0.77,0.32,0,0.32,0,0.5,0.05,0.05,8.41,76.76,1.91,55,0,0,0,0,0.45,0.05,0.23,0,28.57,46.67,0.68,0.64,22
Felipe Mesones,0.17,0,71.43,0.75,0,0,1.67,1.75,0.08,2.17,0,0.75,0,0,23.75,72.63,3.33,43.14,0,0,0,0,1.83,0.33,0.25,0,60,60,0.67,1,12
Alonso Yovera,0,0,46.67,0.47,0,0,1.53,1.33,0.07,1.27,0,0.53,0.13,0.07,16.33,75.1,3.27,35.71,0,0.07,0,0,0.93,0.13,0.07,0.07,46.15,48.96,0.73,0.93,15
Jefferson Farfán,0,0,0,0.33,0,0,0.33,0,0,0,0,0,0,0,3.67,90.91,1,100,0,0,0,0,0,0,0,0,0,33.33,0,0.33,3
Jefferson Caceres,0,0,33.33,0.25,0,0,0,0,0,0.25,0,0.5,0,0,6.75,85.19,2.75,0,0,0,0,0,0.75,0,0,0,0,37.5,0.5,0.25,4
Paulo Goyoneche,0,0,0,0.5,0,0,1.13,0.38,0,0.5,0,0.75,0,0,17.13,68.61,2.88,48.28,0,0,0,0,1.25,0.25,0.13,0,60,50,0.5,1.13,8
Luiggi Alburqueque,0,0,50,0.25,0,0,1.25,0.83,0,2.92,0,0.58,0,0,14.75,57.63,1.08,27.45,0,0.17,0,0,1,0.67,0.08,0,68.75,58.49,0.33,0.58,12
José Cotrina,0,0,50,0.14,0,0,1.14,3.14,0.14,4.14,0.14,0.43,0,0,28.86,64.85,1.86,30.99,0,0.29,0,0,1.71,0.43,1.14,0.14,73.08,59.65,1,1.86,7
Diego Temoche,0,0.14,25,0.86,0,0,0.43,0,0,0,0,0.14,0,0,12,71.43,2.43,33.33,0,0.14,0,0,0.43,0,0,0,40,36.36,0.29,0.43,7
Cristian Carbajal,0,0,0,0.33,0,0,1.17,1,0,0.83,0,0.5,0,0.17,24.67,81.08,2,26.09,0,0,0,0,0.67,0,0.33,0,36.36,40,0.5,1.67,6
Sharif Ramírez,0,0,0,0.8,0,0,0.6,0,0,0.4,0,0.6,0,0,12.2,81.97,3.8,0,0,0,0,0,0.4,0.4,0,0,16.67,37.5,0.4,0.2,5
Roberto Campos,0,0,41.18,0.7,0,0,0.5,0.4,0,0,0,0.2,0,0,10.2,74.51,2.9,0,0,0,0,0,1,0,0.1,0,50,48.94,0.8,0.3,10
Valentino Sandoval,0.11,0,55,0.44,0,0,0.89,0.11,0,0,0,0.56,0,0,9.11,79.27,3,0,0,0,0,0,0.78,0,0.33,0,0,39.22,0.11,1,9
Saúl Salas,0,0,33.33,0.38,0,0,1.63,1.75,0.13,4.13,0,0.88,0,0,28.38,69.6,3.88,39.53,0,0.13,0,0,1.38,0.25,0.25,0,46.67,40,0.25,1.88,8
Antony Quijano,0,0,64.71,0.18,0,0,1.55,1.09,0,0.73,0,0.64,0.09,0.09,18.27,70.65,3.18,39.13,0,0,0,0,1.36,0.09,0.09,0,44.44,47.47,1,1.91,11
Ignacio Rey,0,0.08,0,0.46,0,0,0.38,0,0,0.08,0,0.23,0,0,3.15,56.1,1,0,0,0,0,0,0.31,0,0.08,0,46.67,48.57,0.38,0.38,13
Josue Rodriguez,0.13,0,50,0.53,0.07,0,0.73,0.4,0,0.93,0.07,0.13,0.07,0.07,11.47,70.35,2.13,39.13,0,0,0,0,1.53,0.13,0.13,0,31.71,43.27,1.27,0.93,15
Royer Salcedo,0.33,0.33,0,1,0.33,0,1,0.33,0,0,0,0.67,0,0,2.67,62.5,0.33,0,0,0,0,0,1.33,0,0,0,22.22,26.32,0,1.33,3
Jhilmar Lobatón,0,0,20,0.89,0,0,1.89,0.44,0.11,0.56,0,1.89,0.22,0.11,10.56,64.21,3.22,23.81,0,0,0,0,0.67,0.22,0.22,0,75,41.27,0.56,1.22,9
Anthony Osorio,0,0,0,0.75,0,0,0.25,0,0,0.25,0,0,0,0,3.75,80,0.25,0,0,0,0,0,0.5,0,0.25,0,0,12.5,0,0.25,4
Luis Rodríguez,0,0,100,0.25,0,0,0.25,0,0,0,0,0.75,0.25,0,5.75,56.52,0.75,40,0,0,0,0,0.5,0,0,0,100,45.45,0.5,0.25,4
José Luján,0,0,16.67,0.44,0,0,0.78,1.56,0,2.56,0,1,0,0,35.67,82.55,4.22,51.52,0,0.33,0,0,0.44,0.11,0.33,0.11,66.67,41.67,0.56,1.22,9
Hugo Magallanes,0,0.09,77.78,0.87,0,0,1.43,1.96,0.09,2.17,0,0.57,0,0.04,24.04,67.45,2.13,30.07,0,0.09,0,0,1.35,0.26,0.17,0.09,66.67,59.44,0.48,1.26,23
Alessandro Moreno,0.25,0,44.44,1.75,0,0,1.75,1.25,0,1.25,0,0.75,0,0.25,44,81.82,7.5,43.48,0,0,0,0,2.5,0,0.5,0,0,52.46,4.25,0.75,4
Juan Roque,0,0,0,0,0,0,1.2,1.8,0,0.4,0,0.4,0,0,12,70,1.6,9.09,0,0,0,0,0.8,0,0.2,0,28.57,42.86,0.2,0.6,5
Jose Lozada,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,22.13,49.15,0.5,37.68,4,0.13,0.38,0,2.5,0.5,0.25,0,100,100,0.38,0,8
Victor Bazan,0,0.22,33.33,1,0,0,0.22,0,0,0.44,0,0.11,0,0,4.67,76.19,1.22,33.33,0,0,0,0,0.56,0.11,0.11,0,26.67,31.25,0.22,0.44,9
Guillermo Larios,0.08,0.08,0,0.58,0,0,0.67,0.08,0,0.33,0,0,0,0,4.92,66.1,1.58,0,0,0,0,0,0.17,0,0.33,0.08,31.25,32.61,0.17,0.92,12
Kevin Ferreyra,0,0,33.33,0.2,0,0,0,0,0,0.2,0,0,0.2,0.2,10.8,87.04,3.4,100,0,0,0,0,0.2,0,0,0,0,30,0.4,0.4,5
Carlos Meza,0,0.06,43.75,0.44,0,0,1.25,0.56,0,0.31,0,0.44,0.06,0,13.13,79.05,4,68.75,0,0,0,0,0.75,0.13,0.19,0,10.53,40.31,1.44,1.5,16
Diego Ramírez,0,0.05,50,0.37,0,0,0.42,0.26,0,0.26,0,0.42,0.05,0.05,12.26,74.68,2.79,45.45,0,0,0,0,0.47,0.05,0.26,0.05,70.59,50,0.89,0.79,19
Pier Larrauri,0,0,40,0.67,0,0,0.17,0,0,0,0,0.33,0,0,5.83,82.86,1.5,66.67,0,0,0,0,0.17,0,0.17,0,50,37.5,0.83,0.67,6
Adrián Quiroz,0,0,83.33,0.36,0,0,0.64,0.21,0,0.14,0,0.57,0,0,13.29,77.42,3.93,60,0,0,0,0,0.64,0.07,0.21,0,0,44.44,0.43,0.57,14
Mario Tajima,0,0.05,46.15,0.4,0,0,0.55,0.25,0,0.05,0,0.4,0.1,0.1,10.7,75.7,3.4,47.83,0,0,0,0,0.8,0.05,0.2,0.05,57.14,43.28,0.4,0.5,20
