#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
447,,Tomáš Malinský,0.25,0,0,0.13,0,0
448,,Michal Surzyn,0.43,0.57,0.04,0.87,0,0.17
449,,Zdenek Riha,1,1,0,4,0,0
450,,Dominik Prochazka,0,0,0,0,0,0
451,,Colet Kapanga,0,0,0,0,0,0
452,,Jakub Surovčík,0,0,0,0.67,0,0.67
453,,Ishaku Konda,1,1,1,1,0,1
454,,Jan Halász,1,0,0,1,0,2
455,,Jiri Borek,0,0,0,0,0,0
456,,Ondřej Čelůstka,1,0,0,0,0,0
457,,Adam Kronus,0,0,0,1,0,0
458,,Ibrahima Sarr,0,0,0,1,0,0
459,,Matous Nikl,0,0,0,0,0,0
460,,Jakub Emmer,0,0,0,0,0,0
461,,David Jambor,0,0,0,0,0,0
462,,Václav Kadlec,0,0,0,0,0,0
463,,Vojtech Baloun,0,0,0,0,0,0
