Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Xavier Quintilla,0.08,0.0,0.0,0.31,0.0,0.0,1.15,0.23,0.08,1.54,0.0,0.54,0.08,0.08,22.62,75.17,5.38,44.83,0.0,0.0,0.0,0.0,1.08,0.23,0.23,0.0,43.75,54.35,0.23,0.46,13,2,2,Liga Portugal,2
Rafik Guitane,0.0,0.0,58.93,0.38,0.0,0.0,0.54,0.23,0.0,0.15,0.0,0.62,0.15,0.08,19.23,80.8,5.15,76.92,0.0,0.0,0.0,0.0,1.08,0.0,0.08,0.0,25.0,52.38,1.08,0.54,13,1,3,Liga Portugal,2
Kevin Villodres,0.0,0.0,50.98,1.19,0.0,0.0,1.24,0.19,0.0,0.1,0.05,0.71,0.0,0.0,12.38,76.15,4.48,58.82,0.0,0.0,0.0,0.0,0.33,0.05,0.14,0.0,44.44,48.33,1.48,1.33,21,1,4,Liga Portugal,2
Mor Ndiaye,0.0,0.0,50.0,0.46,0.0,0.0,1.23,0.5,0.08,2.38,0.0,0.31,0.0,0.0,23.23,82.62,2.0,54.1,0.0,0.08,0.0,0.0,0.85,0.04,0.15,0.04,59.26,56.83,0.5,0.69,26,1,3,Liga Portugal,2
Juan Manuel Boselli,0.04,0.11,50.77,1.44,0.0,0.0,1.0,0.33,0.0,0.41,0.0,0.93,0.04,0.04,13.15,76.34,4.7,37.04,0.0,0.0,0.0,0.0,0.59,0.04,0.15,0.0,54.05,45.65,0.93,0.85,27,1,4,Liga Portugal,2
Mamadou Tounkara,0.0,0.07,100.0,0.14,0.0,0.0,0.79,0.36,0.0,3.5,0.0,0.14,0.0,0.0,31.29,82.19,2.0,38.64,0.0,0.36,0.0,0.0,0.64,0.07,0.21,0.0,50.0,51.16,0.29,0.86,14,1,2,Liga Portugal,2
Rochinha,0.06,0.13,35.0,1.0,0.0,0.0,0.25,0.31,0.0,0.0,0.0,0.19,0.13,0.13,10.13,82.1,4.94,57.14,0.0,0.0,0.0,0.0,0.44,0.06,0.13,0.0,0.0,47.06,0.81,0.19,16,2,3,Liga Portugal,2
Welinton Junior,0.25,0.38,37.88,3.96,0.0,0.0,0.75,0.25,0.0,0.29,0.04,0.92,0.13,0.0,16.13,71.06,5.21,55.56,0.0,0.25,0.0,0.0,1.04,0.08,0.38,0.0,25.64,37.25,2.13,1.54,24,2,4,Liga Portugal,2
Geny Catamo,0.11,0.11,50.0,1.56,0.0,0.0,0.67,0.22,0.0,0.11,0.0,0.22,0.0,0.0,13.78,75.81,6.33,33.33,0.0,0.0,0.0,0.0,0.56,0.0,0.11,0.0,20.0,50.77,1.33,0.44,9,1,4,Liga Portugal,2
Victor Bobsin,0.0,0.04,73.91,0.46,0.0,0.0,1.13,1.0,0.0,1.04,0.0,0.96,0.08,0.04,30.71,78.15,5.04,56.9,0.0,0.13,0.0,0.0,0.88,0.13,0.33,0.0,53.33,44.62,0.63,1.46,24,1,3,Liga Portugal,2
Rúben Lima,0.06,0.0,20.0,0.22,0.06,0.0,0.94,1.78,0.06,1.89,0.0,0.28,0.0,0.0,26.17,71.13,4.11,38.71,0.0,0.17,0.0,0.0,1.28,0.11,0.11,0.0,55.26,53.92,0.83,0.78,18,3,2,Liga Portugal,2
Diogo Gonçalves,0.0,0.1,22.22,1.5,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.2,0.2,0.0,14.2,81.69,5.4,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,42.42,0.6,0.4,10,2,3,Liga Portugal,2
Hector Hernandez,0.32,0.55,61.54,1.82,0.09,0.0,0.18,0.09,0.0,0.77,0.0,0.5,0.0,0.0,11.59,77.65,3.27,75.0,0.0,0.0,0.0,0.0,0.73,0.18,0.05,0.0,33.9,36.64,0.73,0.41,22,2,4,Liga Portugal,2
André Castro,0.04,0.04,70.0,0.21,0.0,0.0,0.75,0.29,0.0,0.25,0.0,0.38,0.0,0.04,17.0,86.52,2.88,52.94,0.0,0.0,0.0,0.0,0.17,0.0,0.04,0.0,33.33,52.22,0.54,0.5,24,3,3,Liga Portugal,2
Takahiro Kunimoto,0.04,0.08,45.83,0.63,0.0,0.0,0.58,0.38,0.0,0.29,0.0,0.92,0.08,0.08,18.33,74.32,5.54,61.54,0.0,0.04,0.0,0.0,0.46,0.08,0.21,0.0,41.67,34.11,0.58,1.17,24,2,4,Liga Portugal,2
Matheus Bueno,0.0,0.0,60.0,0.36,0.0,0.0,0.64,0.43,0.0,0.14,0.0,0.43,0.0,0.07,23.5,82.67,6.07,66.67,0.0,0.07,0.0,0.0,0.71,0.0,0.07,0.0,75.0,55.56,1.0,0.64,14,2,3,Liga Portugal,2
Nigel Thomas,0.12,0.06,40.58,1.5,0.0,0.59,0.47,0.5,0.0,0.38,0.0,0.56,0.06,0.03,15.21,76.4,4.76,35.9,0.0,0.0,0.0,0.0,1.0,0.06,0.09,0.0,34.48,41.35,0.94,0.88,34,1,3,Liga Portugal,2
André Pereira,0.05,0.19,60.61,1.05,0.0,0.0,0.62,0.19,0.0,0.43,0.0,0.48,0.24,0.14,14.0,79.59,2.95,42.86,0.0,0.0,0.0,0.0,0.67,0.05,0.24,0.0,42.0,41.84,1.33,1.9,21,2,4,Liga Portugal,2
Álvaro Djaló,0.08,0.08,40.0,1.13,0.0,0.0,0.63,0.21,0.0,0.33,0.0,0.88,0.17,0.17,7.33,67.61,2.38,58.33,0.0,0.04,0.0,0.0,0.25,0.0,0.21,0.04,41.46,35.26,0.46,1.08,24,1,4,Liga Portugal,2
Matheus Babi,0.19,0.27,52.38,1.27,0.0,0.0,0.65,0.08,0.0,0.77,0.0,0.65,0.04,0.04,10.19,63.02,2.0,11.11,0.0,0.04,0.0,0.0,0.85,0.12,0.23,0.0,47.55,49.32,1.92,1.42,26,2,4,Liga Portugal,2
Ygor Nogueira,0.08,0.17,85.71,0.92,0.08,0.0,1.5,1.5,0.17,4.08,0.08,0.42,0.0,0.0,29.33,80.97,1.42,42.31,0.0,0.08,0.0,0.0,1.83,0.17,0.33,0.08,54.9,58.33,0.92,1.17,12,2,2,Liga Portugal,2
Andrézinho,0.06,0.06,42.86,0.5,0.0,0.0,0.44,0.17,0.0,0.17,0.0,0.44,0.17,0.0,9.72,82.29,3.11,63.64,0.0,0.0,0.0,0.0,0.44,0.11,0.06,0.0,40.0,46.48,0.78,0.33,18,2,4,Liga Portugal,2
Élder Santana,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.4,0.2,1.6,87.5,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,20.0,19.05,0.0,0.8,5,2,4,Liga Portugal,2
Joca Fernandes,0.0,0.0,58.33,1.33,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.33,0.0,0.17,18.5,81.98,6.33,78.57,0.0,0.0,0.0,0.0,1.0,0.0,0.17,0.0,40.0,43.9,1.0,0.67,6,2,4,Liga Portugal,2
Miguel Nóbrega,0.0,0.0,25.0,0.27,0.0,0.0,0.73,0.36,0.0,2.55,0.0,0.27,0.09,0.09,30.82,82.89,2.27,33.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,46.15,48.15,0.55,0.73,11,1,2,Liga Portugal,2
Moustapha Seck,0.0,0.0,38.89,0.45,0.0,0.0,1.79,1.07,0.0,1.24,0.03,0.69,0.14,0.03,21.93,67.61,3.66,32.1,0.0,0.14,0.0,0.0,1.07,0.1,0.24,0.03,62.69,53.85,1.14,1.38,29,2,2,Liga Portugal,2
Cláudio Ramos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,100.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,1,Liga Portugal,2
Ivan Zlobin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,43.0,48.84,1.0,38.24,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,2,1,Liga Portugal,2
Lucas Silva,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,87.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,1,2,4,Liga Portugal,2
Volnei Feltes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1,1,2,Liga Portugal,2
Manuel Silva,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,91.23,8.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,1,1,2,Liga Portugal,2
Dinis Pinto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,1,2,Liga Portugal,2
Jason Bahamboula,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,1,1,4,Liga Portugal,2
Roman Yaremchuk,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,81.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,0.0,2,2,4,Liga Portugal,2
Sema Velázquez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,2,3,2,Liga Portugal,2
Mabrouk Rouai,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,63.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,0.5,0.5,2,1,3,Liga Portugal,2
Flávio Nazinho,0.0,0.0,66.67,0.67,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,13.0,74.36,5.33,100.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,20.0,50.0,0.0,0.0,3,1,2,Liga Portugal,2
Eduardo Fereira,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,3.33,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3,1,2,Liga Portugal,2
Pedro Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.67,69.12,0.67,34.38,3.33,0.0,1.33,0.33,2.33,0.33,0.33,0.0,0.0,100.0,0.33,0.0,3,2,1,Liga Portugal,2
Rodrigo Nascimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,20.75,55.42,0.0,29.41,2.75,0.0,1.0,0.5,1.25,0.5,0.0,0.25,100.0,50.0,0.0,0.5,4,2,1,Liga Portugal,2
Alexander Schmidt,0.0,0.1,50.0,1.4,0.0,0.0,0.2,0.2,0.0,0.5,0.0,0.0,0.1,0.0,7.4,58.11,2.4,50.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.0,36.11,35.09,0.3,0.4,10,2,4,Liga Portugal,2
Nelson Luz,0.1,0.07,50.57,0.86,0.0,0.0,1.0,0.52,0.0,0.45,0.0,0.21,0.0,0.0,11.34,82.67,3.38,33.33,0.0,0.03,0.0,0.0,0.48,0.1,0.14,0.0,33.33,45.95,0.62,0.86,29,2,4,Liga Portugal,2
Rildo,0.13,0.0,54.29,0.96,0.0,0.0,0.83,0.13,0.0,0.26,0.0,0.43,0.04,0.04,6.35,68.49,2.09,50.0,0.0,0.0,0.0,0.0,0.65,0.17,0.13,0.0,12.5,41.86,0.57,0.83,23,1,4,Liga Portugal,2
Luiz Carlos,0.0,0.0,72.73,0.4,0.0,0.0,1.3,0.35,0.0,0.6,0.05,0.45,0.05,0.05,26.15,86.23,4.55,79.25,0.0,0.0,0.0,0.0,0.8,0.15,0.2,0.0,26.32,52.34,1.4,1.25,20,3,3,Liga Portugal,2
Maracás,0.0,0.0,0.0,0.29,0.0,0.0,1.18,1.24,0.0,3.94,0.0,0.47,0.0,0.0,37.06,89.52,0.59,58.9,0.0,0.18,0.0,0.0,1.41,0.12,0.29,0.12,65.31,56.25,0.65,1.35,17,2,2,Liga Portugal,2
Pablo Felipe,0.13,0.07,65.38,1.0,0.07,0.0,1.07,0.33,0.0,0.4,0.0,0.73,0.0,0.0,10.33,78.06,2.6,80.0,0.0,0.0,0.0,0.0,0.87,0.0,0.13,0.0,29.31,43.11,1.47,1.2,15,1,3,Liga Portugal,2
Sávio,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.21,0.0,0.43,0.0,0.07,0.07,0.07,15.57,82.57,3.14,58.06,0.0,0.0,0.0,0.0,0.07,0.14,0.14,0.0,33.33,59.09,0.36,0.21,14,2,2,Liga Portugal,2
Héctor Bellerín,0.1,0.0,50.0,0.4,0.0,0.0,0.9,0.3,0.0,0.6,0.0,0.4,0.1,0.0,24.4,82.79,6.8,75.0,0.0,0.1,0.0,0.0,0.4,0.1,0.1,0.0,52.63,44.64,0.0,0.5,10,2,2,Liga Portugal,2
Vítor Gomes,0.0,0.05,83.33,0.2,0.0,0.0,0.55,0.3,0.0,0.8,0.0,0.15,0.1,0.05,27.0,81.67,4.65,47.27,0.0,0.1,0.0,0.0,0.3,0.15,0.15,0.0,50.0,58.33,0.45,0.5,20,3,3,Liga Portugal,2
Val Soares,0.06,0.0,54.29,1.06,0.0,0.0,2.11,0.72,0.06,0.39,0.0,1.61,0.11,0.0,40.78,82.83,8.22,61.11,0.0,0.0,0.0,0.0,1.22,0.17,0.33,0.0,45.0,43.32,0.83,1.83,18,2,3,Liga Portugal,2
Rui Gomes,0.03,0.07,45.9,0.77,0.0,0.0,0.57,0.33,0.0,0.27,0.0,0.47,0.2,0.03,10.97,75.68,3.23,33.33,0.0,0.0,0.0,0.0,0.57,0.07,0.2,0.0,38.46,36.93,0.33,0.73,30,2,4,Liga Portugal,2
Bernardo Sousa,0.0,0.0,35.71,0.62,0.0,0.0,0.48,0.14,0.0,0.31,0.0,0.34,0.21,0.14,11.76,74.49,4.1,45.45,0.0,0.0,0.0,0.0,0.45,0.07,0.03,0.03,14.29,39.83,0.72,0.69,29,1,3,Liga Portugal,2
Erison,0.18,0.27,40.0,1.27,0.09,0.0,0.27,0.0,0.0,0.55,0.0,0.18,0.18,0.0,7.0,74.03,1.91,100.0,0.0,0.0,0.0,0.0,0.73,0.09,0.0,0.0,46.51,43.02,1.09,0.55,11,1,4,Liga Portugal,2
Yony González,0.0,0.0,44.83,0.69,0.0,0.0,0.69,0.25,0.0,0.69,0.0,0.38,0.13,0.06,13.69,78.54,5.19,30.0,0.0,0.06,0.0,0.0,1.06,0.13,0.06,0.0,50.0,46.79,0.88,0.63,16,2,4,Liga Portugal,2
Erick Ferigra,0.0,0.06,85.71,0.19,0.0,0.0,0.56,0.81,0.0,2.94,0.0,0.38,0.0,0.0,38.13,87.21,2.25,49.37,0.0,0.0,0.0,0.0,1.31,0.13,0.19,0.0,46.15,52.25,1.25,1.13,16,1,2,Liga Portugal,2
Afonso Freitas,0.04,0.0,46.15,0.35,0.0,0.0,1.08,0.69,0.0,1.77,0.0,0.42,0.04,0.08,24.35,74.41,4.77,30.99,0.0,0.19,0.0,0.0,0.81,0.08,0.19,0.04,52.54,52.38,0.92,1.15,26,1,3,Liga Portugal,2
Cassiano,0.13,0.13,42.86,0.87,0.0,0.0,1.07,0.07,0.0,0.4,0.0,0.47,0.0,0.0,7.73,56.9,1.53,33.33,0.0,0.0,0.0,0.0,1.2,0.07,0.13,0.0,32.14,45.26,1.47,1.27,15,3,4,Liga Portugal,2
Diogo Mendes,0.0,0.0,30.0,0.25,0.0,0.0,1.65,0.4,0.0,0.7,0.0,0.6,0.0,0.0,23.65,85.2,4.0,73.68,0.0,0.05,0.0,0.0,1.05,0.05,0.15,0.0,66.67,57.14,1.5,1.35,20,2,3,Liga Portugal,2
Paulo Henrique,0.0,0.05,57.14,0.42,0.0,0.0,1.47,0.95,0.0,1.84,0.0,0.42,0.11,0.05,32.26,74.39,4.37,48.42,0.0,0.11,0.0,0.0,1.16,0.16,0.32,0.05,68.66,56.5,1.0,1.84,19,2,2,Liga Portugal,2
Adewale Sapara,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,6.4,93.75,0.8,80.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,14.29,35.0,0.2,0.6,5,2,3,Liga Portugal,2
Diego Rosa,0.0,0.0,33.33,0.67,0.0,0.0,1.11,0.56,0.11,0.78,0.0,0.67,0.11,0.0,9.67,79.31,1.33,46.15,0.0,0.0,0.0,0.0,0.44,0.0,0.22,0.0,60.0,57.14,0.22,0.33,9,1,3,Liga Portugal,2
Cláudio Winck,0.18,0.03,40.26,1.21,0.0,0.0,1.82,0.82,0.0,0.88,0.0,0.74,0.15,0.09,28.88,67.62,6.24,33.33,0.0,0.06,0.0,0.0,1.35,0.18,0.12,0.0,52.17,53.47,1.41,0.94,34,2,2,Liga Portugal,2
Ukra,0.0,0.0,50.0,0.13,0.0,0.0,0.27,0.2,0.0,0.2,0.0,0.53,0.2,0.13,9.2,82.61,2.6,81.82,0.0,0.0,0.0,0.0,0.4,0.07,0.13,0.0,57.14,48.0,0.8,0.2,15,3,3,Liga Portugal,2
Yago Cariello,0.12,0.44,38.1,1.72,0.08,0.0,0.44,0.08,0.0,0.72,0.0,0.36,0.0,0.04,10.88,62.13,2.48,42.86,0.0,0.04,0.0,0.0,0.68,0.08,0.16,0.0,45.53,43.15,1.16,1.2,25,1,4,Liga Portugal,2
Pedro Tiba,0.04,0.04,60.0,1.08,0.0,0.0,0.73,0.38,0.0,0.77,0.0,0.54,0.15,0.0,23.73,80.88,5.73,56.14,0.0,0.04,0.0,0.0,0.54,0.04,0.19,0.0,38.46,41.67,0.69,1.08,26,3,3,Liga Portugal,2
Oriol Busquets,0.0,0.0,64.29,0.08,0.0,0.0,0.88,0.67,0.0,1.08,0.04,0.79,0.0,0.0,27.54,86.84,3.38,76.27,0.0,0.21,0.0,0.0,0.46,0.08,0.04,0.0,43.75,44.33,0.25,0.63,24,1,3,Liga Portugal,2
Fábio Ronaldo,0.1,0.23,37.0,0.9,0.0,0.0,1.03,0.71,0.0,0.39,0.0,0.74,0.13,0.1,19.06,82.23,4.52,47.5,0.0,0.0,0.0,0.0,0.87,0.13,0.1,0.0,33.33,43.3,1.55,0.84,31,1,3,Liga Portugal,2
Antoñín,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,70.59,1.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,33.33,60.0,0.0,0.0,3,1,4,Liga Portugal,2
Derick Poloni,0.0,0.04,47.62,0.65,0.0,0.0,1.22,0.7,0.0,1.3,0.0,0.96,0.09,0.0,17.65,73.15,3.83,15.38,0.0,0.13,0.0,0.0,0.96,0.04,0.0,0.0,37.04,47.59,0.91,0.61,23,2,3,Liga Portugal,2
Gonçalo Borges,0.0,0.0,45.45,0.6,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.4,73.53,1.6,50.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,100.0,50.0,0.2,0.3,10,1,4,Liga Portugal,2
Rodrigo Valente,0.0,0.0,50.0,0.6,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,7.4,78.38,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.2,0.0,5,1,3,Liga Portugal,2
Carlos Eduardo,0.15,0.0,48.48,0.77,0.0,0.0,1.38,0.54,0.0,0.69,0.0,1.77,0.08,0.0,11.31,72.79,2.31,35.71,0.0,0.0,0.0,0.0,0.54,0.0,0.15,0.0,66.67,47.06,1.08,0.85,13,2,4,Liga Portugal,2
João Afonso,0.0,0.0,37.5,0.04,0.0,0.0,1.83,1.5,0.04,1.29,0.0,1.08,0.0,0.0,26.96,82.38,3.46,64.38,0.0,0.13,0.0,0.0,0.92,0.17,0.33,0.04,64.71,49.46,0.5,1.38,24,2,3,Liga Portugal,2
Hernâni,0.1,0.14,35.0,1.29,0.05,0.0,0.24,0.05,0.0,0.14,0.0,0.19,0.05,0.05,5.24,66.36,1.19,57.14,0.0,0.05,0.0,0.0,0.33,0.1,0.05,0.0,0.0,41.07,0.52,0.24,21,3,3,Liga Portugal,2
Serginho,0.14,0.0,66.67,0.43,0.0,0.0,0.71,0.0,0.0,0.14,0.0,0.29,0.0,0.0,7.57,77.36,2.29,100.0,0.0,0.0,0.0,0.0,0.29,0.29,0.14,0.0,100.0,66.67,0.0,0.43,7,1,4,Liga Portugal,2
Nwankwo Obiora,0.08,0.08,100.0,0.42,0.08,0.0,1.0,0.67,0.0,0.92,0.0,0.5,0.08,0.0,23.17,84.53,3.67,66.67,0.0,0.08,0.0,0.0,0.58,0.0,0.17,0.0,63.64,47.37,0.58,0.92,12,3,3,Liga Portugal,2
Rodrigo Ribeiro,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,3.0,83.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,1.0,2,1,4,Liga Portugal,2
Pedro Bicalho,0.0,0.0,0.0,0.6,0.0,0.0,0.8,1.0,0.0,0.2,0.0,0.6,0.0,0.0,14.4,61.11,1.8,13.33,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,66.67,44.44,0.4,0.8,5,1,3,Liga Portugal,2
Ibrahima Camará,0.0,0.0,59.26,0.54,0.0,0.0,0.83,0.33,0.0,0.58,0.0,0.42,0.08,0.08,17.63,78.96,3.88,58.0,0.0,0.0,0.0,0.0,0.75,0.21,0.17,0.04,40.0,48.48,0.5,0.5,24,1,3,Liga Portugal,2
Ali Alipour,0.13,0.13,36.36,1.0,0.07,0.0,0.4,0.07,0.0,0.13,0.07,0.27,0.13,0.07,9.6,70.14,3.73,50.0,0.0,0.0,0.0,0.0,0.33,0.0,0.13,0.0,42.31,45.57,1.0,0.47,15,2,4,Liga Portugal,2
Hernani Infande,0.08,0.08,57.14,0.54,0.0,0.0,0.69,0.08,0.0,0.15,0.0,0.38,0.0,0.0,8.92,75.86,3.38,80.0,0.0,0.0,0.0,0.0,0.46,0.08,0.0,0.0,37.5,50.79,0.62,0.31,13,1,4,Liga Portugal,2
Anderson Carvalho,0.0,0.0,62.5,0.64,0.0,0.0,1.73,0.55,0.0,1.18,0.0,1.0,0.0,0.0,17.0,73.26,3.09,41.18,0.0,0.0,0.0,0.0,0.55,0.09,0.36,0.0,33.33,50.68,0.82,0.91,11,3,3,Liga Portugal,2
André Vidigal,0.25,0.22,31.31,2.13,0.03,0.0,1.13,0.41,0.03,0.16,0.0,0.34,0.09,0.0,16.53,77.88,5.84,60.0,0.0,0.06,0.0,0.0,1.41,0.19,0.19,0.03,36.17,42.51,1.72,1.22,32,2,4,Liga Portugal,2
Kento Misao,0.0,0.0,45.45,0.35,0.0,0.0,1.76,0.94,0.0,0.59,0.0,0.88,0.0,0.0,23.59,78.3,3.76,54.0,0.0,0.06,0.0,0.0,1.41,0.18,0.29,0.0,52.63,48.0,0.94,1.59,17,2,3,Liga Portugal,2
Joel Tagueu,0.07,0.43,52.38,2.43,0.0,0.0,0.43,0.14,0.0,0.29,0.0,0.14,0.0,0.0,14.36,71.14,3.36,50.0,0.0,0.0,0.0,0.0,1.71,0.14,0.07,0.0,33.73,40.27,1.07,0.93,14,2,4,Liga Portugal,2
Euller,0.05,0.19,55.81,0.86,0.0,0.0,1.0,0.48,0.0,0.19,0.0,0.9,0.0,0.0,15.76,75.83,4.81,52.17,0.0,0.05,0.0,0.0,0.48,0.19,0.29,0.0,41.18,46.45,0.95,1.29,21,2,3,Liga Portugal,2
Ítalo,0.0,0.08,71.43,0.25,0.0,0.0,1.25,0.83,0.08,5.33,0.0,0.17,0.0,0.0,35.5,79.11,1.33,37.5,0.0,0.17,0.0,0.0,1.67,0.25,0.08,0.0,40.38,46.32,0.25,1.25,12,1,2,Liga Portugal,2
Martim Tavares,0.09,0.05,11.11,0.23,0.05,0.0,0.09,0.23,0.0,0.23,0.0,0.14,0.0,0.0,2.86,73.02,0.82,50.0,0.0,0.0,0.0,0.0,0.36,0.0,0.05,0.0,35.29,44.26,0.82,0.45,22,1,4,Liga Portugal,2
Paulinho Mota,0.0,0.2,33.33,0.8,0.0,0.0,0.8,0.8,0.0,1.3,0.0,0.3,0.2,0.1,24.0,75.83,6.7,40.0,0.0,0.1,0.0,0.0,1.0,0.2,0.2,0.0,46.15,47.37,0.9,1.1,10,3,2,Liga Portugal,2
Roan Wilson,0.0,0.0,66.67,0.2,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,12.6,92.06,1.4,66.67,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,66.67,55.0,0.4,0.8,5,1,3,Liga Portugal,2
Théo Fonseca,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2,0.0,0.0,4.8,66.67,1.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,28.57,42.86,0.8,0.8,5,1,4,Liga Portugal,2
Ivanildo Fernandes,0.0,0.1,75.0,0.35,0.0,0.0,0.7,0.8,0.0,4.7,0.0,0.35,0.1,0.0,29.4,82.99,1.15,44.32,0.0,0.3,0.0,0.0,0.75,0.25,0.15,0.05,76.79,60.0,0.3,0.95,20,2,2,Liga Portugal,2
Reggie Cannon,0.0,0.0,53.85,0.07,0.0,0.0,1.53,1.97,0.0,3.0,0.0,0.5,0.0,0.0,38.5,86.67,1.8,36.89,0.0,0.13,0.0,0.0,1.23,0.13,0.23,0.07,44.0,45.23,0.5,1.57,30,2,2,Liga Portugal,2
Alexandre Guedes,0.06,0.06,26.67,1.25,0.0,0.0,0.44,0.13,0.0,0.38,0.0,0.31,0.06,0.06,8.88,70.42,1.75,44.44,0.0,0.06,0.0,0.0,0.63,0.13,0.0,0.0,34.18,35.1,0.94,0.69,16,2,4,Liga Portugal,2
Miguel Baeza,0.0,0.0,26.32,0.64,0.0,0.0,0.45,0.32,0.0,0.45,0.0,0.32,0.14,0.05,17.73,81.79,4.14,53.85,0.0,0.0,0.0,0.0,0.55,0.18,0.0,0.0,40.0,41.77,0.59,0.36,22,1,3,Liga Portugal,2
