Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Leny Meyer,0.0,0.0,33.33,0.0,0.0,0.0,1.5,1.0,0.0,0.5,0.0,2.25,0.25,0.0,17.25,73.91,3.5,25.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,37.5,38.1,0.5,0.5,4,1,2,Suiza Super League,3
Nando Toggenburg,0.0,0.25,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.25,44.44,0.25,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,50.0,0.5,0.25,4,1,4,Suiza Super League,3
Sidiki Camara,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,79.17,5.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,50.0,37.5,0.0,0.0,2,1,3,Suiza Super League,3
Laurin Vogele,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.5,60.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,Suiza Super League,3
Jose Aguilar Martinez,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,2,1,3,Suiza Super League,3
François Moubandje,0.0,0.0,50.0,0.75,0.0,0.0,0.75,0.75,0.0,1.0,0.0,0.5,0.0,0.0,36.5,82.19,4.75,61.54,0.0,0.0,0.0,0.0,1.25,0.5,0.25,0.0,66.67,45.0,0.0,0.75,4,3,2,Suiza Super League,3
Fabrizio Cavegn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,Suiza Super League,3
Carmine Chiappetta,0.0,0.17,50.0,0.83,0.0,0.0,0.67,0.33,0.0,0.17,0.0,0.33,0.0,0.0,4.83,58.62,1.5,33.33,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,43.48,0.33,0.33,6,1,3,Suiza Super League,3
Abdel Rachid Zagré,0.0,0.17,33.33,1.0,0.0,0.0,0.5,0.0,0.0,1.67,0.0,0.17,0.0,0.0,7.0,59.52,2.33,100.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.17,57.14,40.74,0.67,1.5,6,1,4,Suiza Super League,3
Varol Tasar,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.67,0.0,0.33,3.67,72.73,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,41.18,0.67,1.0,3,2,4,Suiza Super League,3
Daniel Afriyie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,4,Suiza Super League,3
Alexandros Safarikas,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.17,0.0,0.0,21.33,66.41,1.17,38.24,2.33,0.0,0.5,0.0,2.17,0.33,0.0,0.0,100.0,75.0,0.0,0.0,6,1,1,Suiza Super League,3
Teruki Hara,0.0,0.0,28.57,0.25,0.0,0.0,0.33,0.67,0.0,1.25,0.0,0.67,0.0,0.0,14.92,63.69,2.5,23.68,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.0,50.0,41.67,0.42,0.58,12,2,2,Suiza Super League,3
Jozef Pukaj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,24.17,50.34,0.83,30.1,2.0,0.0,0.17,0.0,1.83,0.0,0.0,0.0,0.0,66.67,0.33,0.0,6,1,1,Suiza Super League,3
Adriano Onyegbule,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,90.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,1,1,3,Suiza Super League,3
Florian Hoxha,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,33.33,0.0,0.0,2,1,2,Suiza Super League,3
Ivan Santini,0.0,0.0,33.33,0.64,0.0,0.0,0.09,0.18,0.0,0.0,0.0,0.18,0.0,0.0,4.45,53.06,1.64,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.36,0.09,39.29,35.19,0.55,0.82,11,3,4,Suiza Super League,3
Hugo Vogel,0.0,0.0,60.0,0.0,0.0,0.0,0.67,0.33,0.0,1.0,0.0,0.33,0.0,0.0,21.67,76.92,5.0,50.0,0.0,0.0,0.0,0.0,1.67,0.33,0.33,0.0,0.0,38.46,0.0,0.67,3,1,2,Suiza Super League,3
Ruben Dantas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,18.0,66.67,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,3,Suiza Super League,3
Marvin Akahomen,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5,1.0,0.0,0.0,15.0,83.33,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,25.0,0.0,0.0,2,1,2,Suiza Super League,3
Ramon Guzzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,Suiza Super League,3
Alessandro Casciato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,Suiza Super League,3
Gilles Richard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2,Suiza Super League,3
Johann Angstmann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Suiza Super League,3
Noah Blasucci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,Suiza Super League,3
