Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Nikola Janković,0.03,0.03,57.14,0.22,0,0,0.97,1.31,0,1.63,0,0.41,0.09,0.06,25.72,66.95,5.84,31.91,0,0.16,0,0,1.25,0.13,0.06,0.03,42.59,48.04,0.38,0.75,32
Đorđe Jovanović,0.04,0.07,44.44,0.86,0,0,1,0.21,0,0.36,0,0.5,0.07,0.04,9.29,64.62,2.96,20,0,0,0,0,0.32,0.07,0,0,27.5,41.99,0.75,0.93,28
Ilija Milićević,0.06,0,100,0.25,0.06,0,1,1.06,0.13,4,0,0.31,0,0,34.81,72.89,1.69,36.84,0,0.06,0,0,1.25,0.06,0.25,0,62.96,62.77,0.38,0.75,16
Mateja Đorđević,0,0,70.59,0.28,0,0,1.72,1.28,0.04,3.48,0,0.64,0,0,36.88,74.95,2.64,41.84,0,0.2,0,0,0.8,0.08,0.08,0.08,54.17,54.39,0.48,1.2,25
Egor Prutsev,0,0,61.9,0.6,0,0,0.8,0.7,0,0.3,0,0.5,0.1,0,16.3,79.14,6.1,50,0,0,0,0,0.3,0.1,0,0,36.36,41.94,0.1,0.9,10
Luka Ratković,0.04,0.04,38.46,0.71,0.04,0,0.42,0.08,0,0.29,0,0.33,0.13,0.04,6.63,57.23,1.75,20,0,0.04,0,0,0.38,0.21,0.13,0,45,42.6,0.88,1.25,24
Andreja Stojanović,0,0,58.62,0.67,0,0,2.27,1.27,0,1,0,0.83,0.07,0.1,31.17,71.23,8.87,31.25,0,0.1,0,0,1.3,0.13,0.2,0.03,62.32,53.81,2.07,2.33,30
Nikola Vukajlović,0,0.03,37.84,0.3,0,0,0.77,1.07,0,1.93,0,0.3,0,0,23.6,66.81,3.8,36.8,0,0.33,0,0,0.77,0.03,0.13,0,63.08,48,0.6,1.1,30
Ranko Jokić,0.03,0,50,0.41,0.03,0,0.72,1.44,0.03,3.06,0,0.38,0.09,0.03,31.56,66.44,3.94,37.45,0,0.13,0,0,1.09,0.13,0.16,0.03,66.39,54.43,0.56,1.31,32
Vladimir Silađi,0.08,0.08,66.67,0.77,0,0,0.15,0,0,0.31,0,0.38,0.15,0.08,8.38,62.39,2.69,41.67,0,0,0,0,0.31,0.08,0,0,25,36.54,0.77,0.69,13
David Dunđerski,0.05,0.05,85.71,0.36,0,0,1.05,0.73,0,1.59,0,0.77,0.05,0,17.95,60.76,4.14,32.94,0,0.05,0,0,1,0.18,0.32,0,69.57,56.19,0.64,0.91,22
Miladin Stevanović,0,0.04,47.62,0.38,0,0,1.38,0.85,0,1.65,0,0.58,0,0.04,30.5,72.01,6.62,41.45,0,0.35,0,0,0.81,0.12,0.12,0,65.67,50.47,0.65,1.46,26
Petar Kunić,0.12,0.04,25,0.5,0.04,0,0.15,0.04,0,0.19,0,0.19,0.04,0,7.96,66.18,2.27,75,0,0,0,0,0.46,0.04,0.04,0,37.76,39.52,0.92,1.04,26
Lazar Raičević,0,0,0,0,0,0,0,0.14,0,0.71,0,0,0,0,27.86,64.62,0.86,40,1,0.29,0.29,0,0.71,0.14,0.14,0,100,100,0.14,0,7
Filip Antonijević,0,0,20,0.56,0,0,1.22,0.89,0,1.11,0,0.67,0.22,0,23.22,73.21,6.22,33.33,0,0.11,0,0,1,0.11,0.11,0,30,48.84,0.67,0.56,9
Davor Nedeljković,0.1,0.1,44.44,0.7,0,0,0.7,0.2,0,0.3,0,0.5,0.1,0,17.2,80.23,3.6,56.25,0,0,0,0,1.1,0,0.3,0,38.46,49.12,1.2,0.9,10
Ousman Marong,0,0,57.14,0.4,0,0,1,0.9,0,0.3,0,0.3,0.2,0,16,64.38,3.9,37.5,0,0,0,0,0.7,0,0,0,40,46.51,0.2,0.9,10
Nemanja Ljubisavljević,0,0,100,0.25,0,0,1.08,0.58,0,2.42,0.08,0.42,0.08,0,32.92,71.9,1.92,31.25,0,0.25,0,0,0.42,0.08,0.17,0,59.09,54.26,0.92,1.67,12
Nikola Miličić,0,0,58.33,0.11,0,0,1.04,1.3,0,1.96,0,0.41,0,0.04,32.44,77.97,3.7,39.87,0,0.15,0,0,0.85,0.22,0.15,0,42.5,49.62,0.52,0.7,27
Petar Đuričković,0.05,0,55.56,0.77,0,0,1.14,0.36,0,0.23,0,0.64,0.05,0,18.55,70.83,4.95,54.55,0,0.09,0,0,0.68,0.14,0.32,0,23.81,47.59,1.32,0.82,22
Nenad Gavrić,0.05,0.05,36.84,1.05,0,0,0.32,0.37,0,0.16,0,0.05,0.16,0.21,12.68,67.63,3.74,34.78,0,0,0,0,1,0.05,0.32,0,41.67,45.54,1.47,1.16,19
Vojo Ubiparip,0.06,0.06,100,0.82,0.06,0,0.12,0.12,0,0,0,0.12,0.06,0.06,6.88,71.79,2,60,0,0.06,0,0,0.29,0.06,0.06,0,36.67,37.25,0.24,0.59,17
Milan Savić,0,0,100,0.25,0,0,0.75,0.75,0,0,0,0.5,0,0,9.25,78.38,3.75,33.33,0,0,0,0,0,0,0,0,20,30,0.25,1,4
Marko Pantić,0,0,71.43,0.73,0,0,0.41,0.64,0,0.59,0,0.23,0,0,14.36,75.63,3,41.46,0,0.05,0,0,0.59,0,0.14,0,42.86,52.58,1.14,1.05,22
Dragoljub Srnić,0,0,50,0.1,0,0,1,0.52,0,0.52,0,0.43,0.05,0,21.14,76.58,4,55.22,0,0,0,0,0.43,0.05,0.14,0,43.24,49.22,0.95,1.05,21
Nemanja Mićević,0,0,100,0.29,0,0,0.86,1.43,0,3.29,0,0.29,0,0,30.57,69.16,2.14,44.44,0,0,0,0,0.86,0.43,0.29,0,88.24,58.97,0.14,1.71,7
Zoran Danoski,0.15,0.15,29.82,1.11,0,0,1.04,0.44,0,0.26,0,0.93,0.19,0.07,15.3,63.92,4.85,31.48,0,0,0,0,0.89,0.07,0.11,0,25,40.85,1.63,1.19,27
Edin Ajdinović,0.04,0,45.45,0.25,0,0,0.68,0.29,0,0.75,0,0.5,0.14,0.11,20.82,72.04,3.32,49.41,0,0.07,0,0,0.75,0,0.11,0,36.36,40.95,0.39,0.5,28
Jovan Mituljikić,0.07,0,58.82,0.71,0,0,0.5,0.29,0,0.07,0,0.07,0,0.07,12.36,71.68,4,36.36,0,0,0,0,0.36,0.07,0.07,0,32.14,43.42,0.5,0.5,14
Mihajlo Ilić,0,0,0,0,0,0,0.38,1.38,0,1.5,0,0.25,0,0,36.88,81.69,2.25,47.17,0,0.13,0,0,0.5,0.13,0.25,0,73.33,57.89,1,1,8
Marko Ivezić,0,0.14,40.91,0.72,0,0,1.59,1.31,0,1.69,0,1.34,0,0.03,35.69,77.29,4.79,48.25,0,0.24,0,0,1.28,0.03,0.17,0,55.84,42.09,0.66,2.14,29
Andrija Radovanović,0,0,50,0.13,0,0,0.88,1,0.08,3.13,0,0.29,0,0,24.46,74.62,2.25,37.39,0,0.21,0,0,0.83,0.04,0.04,0,52,54.95,0.46,0.67,24
Ilija Babić,0,0.11,51.92,0.54,0,0,1.11,0.25,0,0.21,0,0.21,0.04,0,9.57,72.39,3.71,30,0,0.14,0,0,0.68,0,0,0,27.03,48.44,1.46,0.93,28
Bojan Čečarić,0.06,0.13,31.03,0.91,0,0,0.38,0.19,0,0.44,0,0.22,0,0,15.19,62.35,3.78,37.5,0,0.03,0,0,0.53,0.09,0.13,0,50.96,45.48,1.25,1.22,32
Marko Mrkic,0.25,0,25,0.25,0,0,0.25,0.5,0,0,0,0,0,0,5.75,69.57,2,0,0,0,0,0,0.25,0,0,0,50,43.48,1,1.25,4
Marko Šimić,0.17,0.17,0,1,0.17,0,0.67,0,0,0.17,0,0.17,0,0,7.33,52.27,1.17,100,0,0,0,0,0.17,0,0.17,0,34.78,38,1.17,1,6
Vasilije Janjić,0,0.17,25,1.17,0,0,0.33,0.33,0,0,0,0.33,0,0.17,8.33,68,3,50,0,0,0,0,0.17,0.17,0,0,42.86,48.78,2,0.67,6
Jovan Zogović,0,0.13,40,0.88,0,0,0.13,0,0,0,0,0,0.13,0.13,5.75,56.52,2,0,0,0,0,0,0.38,0,0,0,30,40,0.5,0.5,8
Luka Malić,0,0,40,0,0,0,3,0.33,0,0.33,0,1,0,0,10.33,41.94,0.67,0,0,0,0,0,1,0.33,0,0,100,60.71,1.33,1.33,3
Luka Milojević,0,0,50,0,0,0,0.25,1.25,0,0,0,0.25,0,0,8.75,82.86,1,100,0,0,0,0,0,0,0,0,100,60,0,0,4
Ivan Tatomirović,0,0,0,0.4,0,0,0.8,1.2,0.2,1.4,0,0.6,0,0,19.6,73.47,0.2,35.29,0,0,0,0,0.8,0,0.2,0,68.75,62.07,0.6,0.4,5
Filip Jović,0,0.03,46.43,0.39,0,0,1.42,0.87,0,1.77,0,0.45,0.03,0.03,22.19,72.67,4.16,32.65,0,0.1,0,0,0.9,0.1,0.13,0.03,73.58,63.16,1.55,0.84,31
Stefan Cvetković,0.08,0.12,55.17,1.2,0,0,0.28,0.28,0,0.2,0,0.32,0.04,0.08,9.64,77.59,4.2,66.67,0,0,0,0,0.68,0.08,0.04,0,56.25,46.15,0.4,0.24,25
