Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position
Alessandro Lopane,0.0,0.0,50.0,0.14,0.0,0.0,0.29,0.14,0.0,0.14,0.0,0.29,0.0,0.0,9.14,95.31,2.57,100.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,66.67,57.14,0.86,0.29,7,1,3
Charles M'Mombwa,0.0,0.0,75.0,0.43,0.0,0.0,0.86,0.86,0.0,0.86,0.0,0.36,0.0,0.0,18.29,81.64,5.0,27.27,0.0,0.0,0.0,0.0,0.86,0.43,0.21,0.0,53.85,57.81,1.07,0.93,14,2,3
Sam Sutton,0.07,0.0,65.63,0.53,0.0,0.0,1.53,1.07,0.0,1.2,0.0,0.8,0.13,0.13,36.87,88.97,5.2,37.14,0.0,0.0,0.0,0.0,1.33,0.2,0.07,0.0,32.14,52.86,1.4,0.6,15,1,2
Aaron Gurd,0.0,0.0,75.0,0.0,0.0,0.0,0.5,1.17,0.0,2.42,0.0,0.33,0.08,0.0,40.83,89.8,1.58,56.82,0.0,0.0,0.0,0.0,1.08,0.33,0.0,0.0,44.12,46.55,0.25,0.33,12,1,2
Manabu Saito,0.13,0.13,50.0,0.75,0.0,0.0,0.63,0.38,0.0,0.63,0.0,0.75,0.25,0.13,15.5,75.0,6.13,66.67,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,14.29,40.82,0.75,0.88,8,3,4
Josh Brindell-South,0.11,0.0,33.33,0.33,0.0,0.0,0.22,0.22,0.0,0.56,0.0,0.22,0.22,0.0,11.67,82.86,3.0,12.5,0.0,0.0,0.0,0.0,0.56,0.0,0.22,0.0,44.44,36.36,0.11,0.56,9,2,2
Liam Reddy,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,26.89,64.05,0.56,29.84,2.56,0.0,0.22,0.11,1.44,0.22,0.0,0.0,100.0,100.0,0.11,0.0,9,3,1
Léo Lacroix,0.0,0.04,61.9,0.52,0.0,0.0,0.7,1.17,0.04,4.78,0.09,0.26,0.0,0.0,46.57,86.46,3.3,48.21,0.0,0.04,0.0,0.0,1.52,0.35,0.26,0.04,61.4,54.89,0.39,0.74,23,3,2
Nishan Velupillay,0.12,0.12,46.48,0.65,0.0,0.0,0.62,0.31,0.0,0.08,0.0,0.27,0.15,0.04,12.65,77.51,3.69,50.0,0.0,0.0,0.0,0.0,0.62,0.08,0.0,0.0,50.0,47.24,0.73,0.27,26,1,3
Matthew Špiranović,0.0,0.0,100.0,0.5,0.0,0.0,1.0,0.5,0.0,2.75,0.0,0.0,0.0,0.0,65.25,80.46,4.0,42.5,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,62.5,72.0,0.75,0.25,4,3,2
Jerry Skotadis,0.0,0.0,46.67,0.35,0.0,0.0,1.0,0.3,0.0,0.5,0.0,0.7,0.1,0.0,13.85,76.9,3.75,34.38,0.0,0.0,0.0,0.0,0.35,0.0,0.2,0.0,0.0,42.7,0.55,0.75,20,1,3
Asad Kasumovic,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.17,0.0,0.5,0.0,0.17,0.0,0.17,2.17,69.23,0.67,100.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,40.0,50.0,0.5,0.0,6,1,4
Thomas Kevin Aquilina,0.0,0.04,36.36,0.43,0.0,0.0,2.09,0.83,0.0,1.17,0.0,0.7,0.04,0.04,24.91,72.77,6.43,37.74,0.0,0.04,0.0,0.0,1.0,0.0,0.13,0.0,42.86,52.29,0.48,0.65,23,1,2
James Bayliss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.0,83.33,3.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,20.0,28.57,0.17,0.0,6,1,3
Jarrod Carluccio,0.0,0.0,100.0,0.0,0.0,0.0,0.67,0.22,0.0,0.11,0.0,0.22,0.0,0.0,5.78,75.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.0,36.36,50.0,0.11,0.33,9,1,4
William Wilson,0.0,0.0,66.67,0.78,0.0,0.0,0.44,0.33,0.0,0.33,0.0,0.11,0.11,0.0,10.78,71.13,3.22,31.25,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,33.33,47.62,0.11,0.33,9,1,3
Matheus Moresche,0.09,0.36,37.5,1.0,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.27,0.09,0.18,5.18,73.68,1.73,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.09,0.09,38.46,44.44,0.64,0.09,11,2,4
Kosta Barbarouses,0.08,0.29,33.33,1.58,0.0,0.0,0.92,0.38,0.0,0.38,0.0,0.79,0.13,0.0,20.75,77.91,6.5,37.93,0.0,0.0,0.0,0.0,0.83,0.21,0.0,0.0,30.0,35.71,0.58,0.75,24,3,4
Trent Buhagiar,0.2,0.2,26.0,1.04,0.08,0.0,1.16,0.4,0.0,0.48,0.0,0.88,0.16,0.16,10.52,68.44,3.64,55.56,0.0,0.0,0.0,0.0,1.0,0.12,0.2,0.0,15.63,30.05,0.44,0.76,25,2,4
Dylan Wenzel-Halls,0.1,0.3,50.0,1.0,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.1,0.0,0.1,7.6,76.32,2.2,75.0,0.0,0.0,0.0,0.0,0.9,0.1,0.2,0.0,0.0,37.21,1.0,0.8,10,2,4
Alex Parsons,0.13,0.13,50.0,0.63,0.0,0.0,0.13,0.0,0.0,0.25,0.0,0.5,0.0,0.0,4.5,83.33,1.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,31.03,0.5,0.13,8,1,3
Daniel Wilmering,0.0,0.1,0.0,0.3,0.0,0.0,0.4,0.2,0.0,0.3,0.0,0.0,0.1,0.1,14.0,76.43,4.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,33.33,32.26,0.4,0.9,10,1,3
Jesse Daley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,71.43,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,2,3
Nicholas Duarte,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,66.67,4.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,40.0,1.0,1.5,2,1,4
Kelechi Christian,0.0,0.0,0.0,0.67,0.0,0.0,0.33,0.33,0.0,3.0,0.0,0.0,0.0,0.0,41.33,84.68,1.67,35.71,0.0,0.0,0.0,0.0,1.0,0.33,0.67,0.0,45.45,47.37,1.0,1.33,3,2,2
George Timotheou,0.0,0.17,0.0,0.33,0.0,0.0,0.5,0.0,0.0,2.33,0.0,0.5,0.0,0.0,47.17,84.1,5.33,48.84,0.0,0.17,0.0,0.0,0.83,0.0,0.0,0.0,50.0,36.0,0.0,1.0,6,2,2
Jake Girdwood-Reich,0.0,0.0,25.0,0.07,0.0,0.0,1.14,0.43,0.0,0.43,0.0,0.14,0.0,0.0,11.0,85.71,1.57,57.14,0.0,0.0,0.0,0.0,0.5,0.07,0.0,0.0,50.0,64.1,0.29,0.29,14,1,2
Michael Ruhs,0.09,0.18,28.57,0.73,0.0,0.0,0.55,0.0,0.0,0.23,0.0,0.41,0.05,0.0,6.18,63.24,2.32,50.0,0.0,0.0,0.0,0.0,0.55,0.0,0.09,0.0,41.94,36.0,0.32,0.82,22,1,4
George Blackwood,0.11,0.32,66.67,1.42,0.05,0.0,0.11,0.11,0.0,0.42,0.0,0.16,0.0,0.05,8.32,76.58,3.0,42.86,0.0,0.0,0.0,0.0,0.37,0.11,0.05,0.0,23.33,22.73,0.11,0.53,19,2,4
Jaiden Kucharski,0.0,0.0,66.67,0.57,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.07,0.14,0.07,4.57,68.75,1.29,0.0,0.0,0.0,0.0,0.0,0.29,0.07,0.0,0.07,28.57,39.29,0.14,0.36,14,1,4
Steven Lustica,0.0,0.0,50.0,0.62,0.0,0.0,0.77,0.62,0.0,1.08,0.0,0.23,0.08,0.0,24.85,78.33,4.54,29.41,0.0,0.0,0.0,0.0,1.08,0.15,0.08,0.0,30.77,42.0,0.31,0.69,13,3,3
Benjamin Old,0.06,0.0,47.83,1.0,0.06,0.0,0.47,0.06,0.0,0.24,0.0,0.06,0.12,0.06,12.94,85.0,3.29,38.46,0.0,0.0,0.0,0.0,0.59,0.06,0.06,0.0,30.77,47.83,1.24,0.35,17,1,3
Jack Hingert,0.0,0.0,43.33,0.32,0.0,0.0,1.27,0.32,0.0,1.55,0.0,0.5,0.0,0.0,26.32,75.99,6.18,26.47,0.0,0.09,0.0,0.0,0.82,0.05,0.18,0.0,57.69,47.9,0.41,1.23,22,3,2
Adisu Bayew,0.0,0.0,66.67,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,3.8,63.16,1.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,50.0,40.0,0.0,0.4,5,1,3
Callum Timmins,0.0,0.0,66.67,0.08,0.0,0.0,0.77,0.23,0.0,0.38,0.0,0.54,0.0,0.0,12.23,78.62,2.92,44.44,0.0,0.0,0.0,0.0,0.54,0.0,0.15,0.0,16.67,52.31,1.0,0.54,13,1,3
Dylan Pierias,0.09,0.14,45.1,1.59,0.0,0.0,0.64,0.32,0.0,0.05,0.0,0.32,0.09,0.05,8.55,81.91,3.18,33.33,0.0,0.0,0.0,0.0,0.68,0.09,0.05,0.0,37.5,43.9,0.64,0.23,22,1,3
Mohamed Al-Taay,0.0,0.0,71.43,0.06,0.0,0.0,1.17,0.44,0.0,0.56,0.0,0.56,0.0,0.06,17.44,91.08,2.89,27.27,0.0,0.06,0.0,0.0,0.56,0.06,0.22,0.0,28.57,43.42,0.28,1.06,18,1,3
Lleyton Brooks,0.08,0.17,20.0,0.92,0.08,0.0,0.42,0.17,0.0,0.17,0.0,0.25,0.08,0.0,6.0,65.28,1.92,25.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,50.0,39.47,0.25,0.42,12,1,3
Matthew Hatch,0.0,0.0,100.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,2.33,85.71,1.0,100.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,71.43,0.67,0.33,3,1,2
Nick Suman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,14.0,45.24,0.33,32.35,2.67,0.0,1.0,0.67,2.33,0.33,0.33,0.0,0.0,100.0,0.33,0.0,3,1,1
Kusini Yengi,0.22,0.06,37.93,0.94,0.0,0.0,1.06,0.22,0.0,0.67,0.0,0.56,0.0,0.11,12.67,78.95,4.06,16.67,0.0,0.11,0.0,0.0,0.5,0.06,0.06,0.0,63.33,41.76,0.89,1.28,18,1,4
Scott Galloway,0.0,0.0,75.0,0.14,0.0,0.0,0.29,0.19,0.0,0.71,0.0,0.24,0.05,0.0,15.24,85.63,4.24,40.0,0.0,0.05,0.0,0.0,0.33,0.1,0.05,0.0,38.46,50.0,0.19,0.14,21,2,2
Jason Hoffman,0.04,0.08,50.0,0.56,0.0,0.0,0.88,0.72,0.0,1.16,0.0,0.48,0.0,0.04,25.68,80.84,6.2,35.56,0.0,0.04,0.0,0.0,0.84,0.08,0.16,0.0,48.39,48.45,0.2,0.52,25,3,2
Adrian Segecic,0.06,0.22,30.77,1.06,0.0,0.0,0.89,0.22,0.0,0.17,0.0,0.44,0.11,0.06,6.61,69.75,2.5,25.0,0.0,0.0,0.0,0.0,0.5,0.06,0.0,0.0,27.27,41.28,0.83,0.83,18,1,3
Antonee Burke-Gilroy,0.0,0.0,14.29,0.0,0.0,0.0,1.56,0.78,0.0,0.89,0.0,0.33,0.0,0.0,18.11,85.28,4.0,56.25,0.0,0.0,0.0,0.0,1.0,0.11,0.33,0.0,66.67,53.66,0.33,0.56,9,2,3
Lachlan Wales,0.15,0.19,25.0,1.15,0.0,0.0,0.42,0.27,0.0,0.42,0.0,0.62,0.04,0.04,24.88,77.74,7.81,51.72,0.0,0.04,0.0,0.0,1.31,0.31,0.08,0.0,37.5,37.02,1.04,0.54,26,2,3
Callum Talbot,0.0,0.0,45.0,0.32,0.0,0.0,1.46,0.93,0.07,1.39,0.0,0.71,0.14,0.0,42.07,85.57,10.0,48.0,0.0,0.11,0.0,0.0,0.86,0.14,0.21,0.0,48.28,46.41,0.39,1.07,28,1,2
Adam Zimarino,0.13,0.19,36.84,0.94,0.0,0.0,0.81,0.0,0.0,0.06,0.0,0.38,0.0,0.0,4.0,71.88,1.38,25.0,0.0,0.0,0.0,0.0,0.69,0.06,0.06,0.0,25.0,40.0,0.31,0.5,16,1,4
Anthony Carter,0.1,0.4,50.0,1.0,0.0,0.0,0.2,0.1,0.0,0.6,0.0,0.1,0.0,0.0,8.0,60.0,1.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,40.48,39.39,0.6,0.6,10,2,4
Ethan Alagich,0.0,0.0,63.64,0.55,0.0,0.0,0.91,0.14,0.0,0.5,0.0,0.73,0.0,0.05,13.91,75.16,3.14,53.33,0.0,0.0,0.0,0.0,0.68,0.05,0.23,0.0,35.0,44.12,0.5,0.41,22,1,3
Cyrus Dehmie,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,75.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,42.86,46.67,0.33,0.17,6,1,4
Nicholas Pennington,0.0,0.07,22.22,0.14,0.0,0.0,0.79,0.07,0.0,0.21,0.0,0.43,0.07,0.0,17.93,78.09,3.0,66.67,0.0,0.0,0.0,0.0,0.36,0.07,0.14,0.07,60.0,45.1,0.5,0.79,14,2,3
Aleksandar Šušnjar,0.0,0.0,100.0,0.8,0.0,0.0,0.8,1.2,0.2,2.2,0.0,0.0,0.0,0.0,45.8,84.72,4.6,45.0,0.0,0.0,0.0,0.0,2.0,0.4,0.6,0.0,71.43,52.0,0.6,1.6,5,2,2
Joseph Forde,0.0,0.0,52.63,0.0,0.0,0.0,1.91,0.18,0.0,0.45,0.0,0.27,0.0,0.0,12.09,89.47,1.73,50.0,0.0,0.0,0.0,0.0,0.45,0.18,0.27,0.0,60.0,59.15,0.73,0.64,11,1,2
Jez Lofthouse,0.08,0.08,38.0,1.33,0.08,0.0,2.0,0.58,0.08,0.5,0.0,2.42,0.08,0.0,18.58,79.82,6.67,55.56,0.0,0.0,0.0,0.0,0.58,0.08,0.08,0.0,42.86,38.61,0.75,1.08,12,1,3
Jed Drew,0.09,0.27,29.51,0.77,0.0,0.0,1.41,0.18,0.0,0.27,0.0,0.64,0.0,0.0,9.27,67.16,3.36,33.33,0.0,0.0,0.0,0.0,0.77,0.14,0.09,0.0,30.0,36.91,0.14,0.77,22,1,3
Jordan Elsey,0.11,0.05,0.0,0.74,0.05,0.0,1.05,0.84,0.05,3.0,0.0,0.58,0.05,0.0,54.74,82.69,6.0,44.39,0.0,0.11,0.0,0.0,1.63,0.16,0.16,0.11,64.91,55.65,0.37,0.79,19,2,2
Zachary Sapsford,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,4.4,68.18,1.2,100.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,50.0,41.67,0.0,0.0,5,1,4
Riku Danzaki,0.0,0.0,22.73,0.83,0.0,0.0,0.75,0.25,0.0,0.33,0.0,0.83,0.08,0.0,21.33,89.45,6.25,75.0,0.0,0.17,0.0,0.0,0.5,0.0,0.0,0.0,41.67,39.13,0.67,0.33,12,1,3
Fernando Romero,0.2,0.5,57.14,1.6,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.1,0.0,0.0,11.9,75.63,4.2,50.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.1,20.0,27.78,0.4,1.0,10,1,4
Nathan Konstandopoulos,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.2,0.0,0.0,3.1,96.77,1.6,100.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,25.0,23.08,0.1,0.4,10,2,3
Jacob Tratt,0.07,0.07,50.0,0.36,0.07,0.0,1.0,0.71,0.07,2.29,0.0,0.5,0.07,0.0,37.93,82.3,4.36,43.18,0.0,0.07,0.0,0.0,1.36,0.36,0.14,0.07,57.41,47.27,0.29,1.07,14,2,2
Miguel Di Pizio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4
Olayinka Sunmola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3
Jesper Webber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3
Zac Zoricich,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
Atem Dor Jok,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.5,2,2,3
Alex Bonetig,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,1.0,0.0,0.0,0.0,0.0,18.0,85.19,1.0,100.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,60.0,62.5,0.33,0.33,3,1,2
Nathanael Blair,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,1.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,20.0,30.77,0.33,1.33,3,1,4
Ruon Tongyik,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1.0,0.0,1.75,0.25,0.25,0.0,0.0,16.0,87.5,2.5,50.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,25.0,33.33,0.0,0.0,4,2,2
Rhys Bozinovski,0.0,0.0,0.0,0.18,0.0,0.0,1.0,0.27,0.0,0.27,0.0,0.36,0.0,0.0,17.09,80.85,3.82,50.0,0.0,0.0,0.0,0.0,0.82,0.09,0.0,0.0,42.86,42.86,0.09,0.45,11,1,3
Oskar van Hattum,0.0,0.25,25.0,0.33,0.0,0.0,0.33,0.0,0.0,0.08,0.0,0.08,0.0,0.0,2.67,87.5,0.92,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0.17,0.0,14.29,56.67,0.92,0.33,12,1,4
Jonny Yull,0.0,0.0,20.0,0.57,0.0,0.0,0.43,0.0,0.0,0.14,0.0,0.29,0.0,0.0,10.86,73.68,3.71,50.0,0.0,0.0,0.0,0.0,0.86,0.0,0.29,0.0,28.57,48.28,1.14,0.43,7,1,3
Louis Zabala,0.0,0.0,0.0,0.44,0.0,0.0,0.44,0.56,0.0,0.67,0.0,0.44,0.0,0.0,16.11,80.69,4.33,53.33,0.0,0.0,0.0,0.0,0.67,0.11,0.11,0.0,70.0,44.0,0.0,0.44,9,1,2
Jordon Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,15.5,87.1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,100.0,50.0,0.0,0.5,2,2,2
Ali Auglah,0.0,0.18,32.0,0.64,0.0,0.0,0.73,0.09,0.0,0.18,0.0,0.09,0.0,0.09,7.91,80.46,2.55,40.0,0.0,0.0,0.0,0.0,0.82,0.27,0.0,0.0,7.69,27.69,0.09,0.64,11,1,4
Luke Ivanovic,0.0,0.09,14.29,0.45,0.0,0.0,0.27,0.09,0.0,0.36,0.0,0.18,0.0,0.0,5.36,84.75,1.64,0.0,0.0,0.0,0.0,0.0,0.73,0.18,0.0,0.0,11.76,30.0,0.82,0.64,11,1,4
Alexander Badolato,0.0,0.0,25.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.0,80.0,1.5,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,33.33,0.0,0.75,4,1,4
Finn Surman,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,3.0,0.25,0.0,0.0,0.0,28.75,93.91,0.0,66.67,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.0,28.57,40.0,0.0,0.25,4,1,2
Panashe Madanha,0.0,0.0,56.25,0.08,0.0,0.0,0.83,0.25,0.0,0.92,0.0,0.67,0.0,0.0,12.25,79.59,2.92,0.0,0.0,0.08,0.0,0.0,0.33,0.17,0.0,0.0,9.09,37.7,0.25,0.33,12,1,4
Joel Bertolissio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,3
Nikko Boxall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.33,0.0,0.0,19.0,85.96,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,75.0,66.67,0.33,0.0,3,3,2
Matt Acton,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.71,0.29,0.0,0.0,0.0,18.71,73.28,0.29,31.37,2.0,0.0,0.14,0.0,1.57,0.14,0.0,0.0,100.0,100.0,0.0,0.0,7,3,1
Chris Donnell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,3
Benjamin Collins,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,66.67,57.14,1.0,1.0,1,1,2
Mitchell Oxborrow,0.0,0.0,100.0,0.0,0.0,0.0,0.2,0.8,0.2,0.6,0.0,0.4,0.0,0.0,24.0,84.17,3.8,61.11,0.0,0.0,0.0,0.0,1.4,0.2,0.0,0.0,100.0,33.33,0.0,0.6,5,2,3
Ayom Majok,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.67,0.67,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,18.18,0.33,0.67,3,1,4
Musa Toure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,3
Stefan Colakovski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,3.5,100.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,2,1,4
Robbie Kruse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,3,3
Joshua Mori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4
Yusuf Demir,1.0,0.0,66.67,4.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,82.86,12.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.59,0.0,0.0,1,1,4
Paul Gartler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,65.63,3.0,50.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1
Oumar Solet,0.04,0.12,69.44,0.56,0.0,0.0,1.88,2.64,0.0,3.44,0.0,0.32,0.04,0.04,61.72,88.46,4.88,66.82,0.0,0.44,0.0,0.0,0.68,0.0,0.16,0.0,59.09,63.11,0.68,0.88,25,1,2
Dominik Fitz,0.26,0.11,50.0,2.07,0.0,0.0,0.41,0.44,0.0,0.56,0.0,0.41,0.33,0.33,29.3,66.25,9.37,48.92,0.0,0.07,0.0,0.0,0.93,0.3,0.22,0.0,27.91,40.8,1.33,1.0,27,1,4
Nicolas Seiwald,0.1,0.0,77.78,0.65,0.0,0.0,2.68,1.52,0.0,0.35,0.0,0.94,0.29,0.06,44.71,79.87,8.87,42.86,0.0,0.39,0.0,0.0,0.65,0.0,0.1,0.0,46.34,58.87,0.61,1.1,31,1,3
Maximilian Wöber,0.07,0.07,62.5,1.07,0.0,0.0,1.67,1.2,0.0,2.13,0.0,0.33,0.33,0.13,41.73,77.32,7.27,50.68,0.0,0.33,0.0,0.0,0.47,0.0,0.13,0.0,62.0,62.14,0.2,0.87,15,2,2
Rasmus Højlund,0.6,0.6,50.0,2.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.4,0.4,14.2,61.97,6.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,25.93,36.0,1.4,0.6,5,1,4
Samson Baidoo,0.0,0.25,0.0,0.5,0.0,0.0,2.0,1.0,0.0,2.25,0.0,0.5,0.0,0.0,17.25,76.81,1.25,42.86,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,46.67,55.17,0.25,0.5,4,1,2
Fernando,0.67,0.67,44.0,3.67,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.33,0.44,0.33,15.22,82.48,7.67,60.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,45.0,43.68,1.67,1.33,9,1,4
Kamil Piątkowski,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.67,0.0,2.33,0.0,0.33,0.0,0.0,54.0,81.48,5.0,33.33,0.0,0.33,0.0,0.0,0.67,0.0,0.0,0.0,52.63,60.0,1.0,0.33,3,1,2
