#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
311,,André,0.4,0.2,0,0,0,0.2
312,,Adolfo Gaich,0,0.13,0,0.25,0,0.25
313,,Daniil Penchikov,1.75,0.25,0,0.5,0,0.5
314,,Igor Yurganov,1.6,1.5,0,2.55,0,0.6
315,,Sergey Terekhov,1.33,2.11,0,1.07,0.04,0.96
316,,Nicolas Moumie Ngamaleu,0.95,0.37,0.05,0.47,0,0.63
317,,Alexis Duarte,1.57,0.86,0.14,1.29,0,0.29
318,,Leon Klassen,0.82,0.36,0,0.82,0,0
319,,Mark Mampasi,1,0.71,0,1.29,0,0.29
320,,Fanil Sungatulin,0.92,1.08,0.04,0.63,0,0.5
321,,Maksim Maksimov,0.17,0.17,0,0.08,0,0.13
322,,Denis Glushakov,1,0.8,0,0.4,0,0.6
323,,Vladimir Iljin,0.33,0.15,0,0.3,0,0.37
324,,Mihail Caimacov,1.5,1.2,0,0.3,0,1
325,,Moses David Cobnan,0.6,0.5,0,0,0,0.3
326,,Sergey Volkov,1.22,1,0.04,2.04,0,0.59
327,,Aleksandr Koksharov,0.14,0,0,0.14,0,0.29
328,,Vadim Rakov,0.56,0.22,0,0,0,0.56
329,,Marcos Guilherme,0.4,0.1,0,0.1,0,0.4
330,,Diego Laxalt,1.89,1.56,0,1.22,0,1.11
331,,Rifat Zhemaletdinov,0.09,0.18,0,0.36,0,0.27
332,,Nikolay Sysuev,0,0,0.09,1,0,0
333,,Ilya Svinov,0.04,0,0.04,0.71,0.04,0.04
334,,Mikhail Ignatov,1.14,0.19,0,0.14,0,0.57
335,,Aleksey Pomerko,0.88,1.38,0,1.13,0,1.25
336,,Aleksandr Ryazantsev,0.44,0.75,0,0.56,0,0.5
337,,Ruslan Apekov,0.5,0,0,0,0,0
338,,Mikhail Sivakov,1,1.38,0.04,2.29,0,0.25
339,,Rizvan Utsiev,1.31,1.13,0.06,2.13,0,0.44
340,,Igor Lebedenko,0.36,0.45,0,0.41,0,0.14
341,,Timofey Shipunov,0.2,0.07,0,0,0,0.4
342,,Alikhan Shavaev,1.22,0.33,0,0.11,0,0.22
343,,Vladislav Shitov,0.57,0.17,0,0.26,0,0.3
344,,Danila Khotulev,1.5,1.36,0.07,1.71,0,0.29
345,,Roman Tugarev,0.33,0.17,0,0.25,0,0.21
346,,Stepan Melnikov,0.4,0.3,0,0,0,0.1
347,,Ibrokhim Yuldoshev,1.07,0.96,0.04,0.63,0,0.22
348,,Igor Savić,1.36,1.86,0,2.14,0,0.79
349,,Artur Chernyi,1,1.73,0,1.27,0.09,0.82
350,,Magomed Shapi Suleymanov,0.5,0,0,0,0,0.25
