#,Team,Name,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls
410,,Dawid Więckowski,0,0,100,63.64,0.5,0
411,,Michał Jakóbowski,0,0,0,55.56,0.67,0
412,,Maksymilian Pingot,0.2,0,50,48.72,0.6,1
413,,Bogdan Vastsuk,0,0,33.33,43.48,0.8,0.6
414,,Radosław Cielemęcki,0.2,0,100,58.82,0.4,0.4
415,,Jerónimo Cacciabue,0.18,0,50,39.39,0,0.73
416,,Sebastian Musiolik,0,0,44.83,47.92,0.29,0.29
417,,Niilo Mäenpää,0.13,0.03,51.85,46.07,0.58,0.48
418,,Caye Quintana,0.11,0,30.77,37.27,0.89,1.06
419,,Blaž Vrhovec,0.31,0,37.5,41.67,0.69,1.23
420,,Bartłomiej Kłudka,0.14,0,66.67,45.88,0.76,1.57
421,,Dalibor Takáč,0.15,0,7.69,33.71,0.37,0.74
422,,Conrado Buchanelli Holz,0.14,0,15.79,44.39,1.52,1.14
423,,Mateusz Bartolewski,0,0.09,54.29,46.15,0.55,1.36
424,,Kamil Zapolnik,0,0,42,44.32,0.64,1.45
425,,Dominik Sokół,0,0,50,62.5,0.29,0
426,,Patryk Sokołowski,0.06,0,33.33,41.82,0.17,0.39
427,,Adrian Łyszczarz,0.06,0,25,31.58,0.61,0.72
428,,Leândro,0,0,66.67,46.15,0.4,0
429,,Robin Kamber,0,0,50,50,0.75,0.25
430,,Piotr Samiec-Talar,0.16,0,43.75,50.44,1,0.74
431,,Saša Živec,0.07,0,25,52.5,0.79,0.29
432,,Bartosz Bida,0,0,28.95,34.62,1.13,0.8
433,,Igor Kharatin,0.11,0,60,47.06,0,0.33
434,,Christian Clemens,0.2,0,50,36.59,0.3,0.4
435,,Adam Ratajczyk,0.05,0,14.29,43.41,1.58,0.26
436,,Michał Rzuchowski,0.11,0,43.33,44.54,0.95,1.05
437,,Milan Corryn,0.25,0,36.84,26.47,0.25,1
438,,Koki Hinokio,0.18,0,13.04,41.14,0.77,0.95
439,,Jens Martin Gammelby,0.33,0,60,50,0.5,0.5
440,,Tornike Gaprindashvili,0,0.04,16.67,39.85,0.74,0.61
441,,Jean Franco Sarmiento,0,0,22.22,29.58,0.6,0.7
442,,Jakub Sypek,0.2,0,28.57,40.43,0.47,0.67
443,,Jakub Lewicki,0,0,38.24,48.03,0.84,0.47
444,,Mariusz Fornalczyk,0.36,0,60,45.24,0.27,0.73
445,,Daniel Szelągowski,0,0,0,66.67,0.5,0
446,,Kacper Trelowski,0,0,66.67,66.67,0.17,0
447,,Javier Ajenjo Hyjek,0.11,0,33.33,60.53,0.89,0.11
448,,Kacper Sezonienko,0.09,0,39.22,48.95,0.61,0.78
449,,Roberto Corral,0.2,0,71.43,52.38,0.2,1.2
450,,Mateusz Cholewiak,0.05,0,40,48.33,1.09,0.5
451,,Martin Šulek,0.1,0,28.57,45,0.45,0.65
452,,Oliwier Wojciechowski,0.14,0,12.5,30.77,0.71,1
453,,Szymon Sarbinowski,0,0,0,37.5,0,0.33
454,,Alex Sobczyk,0,0,50,39.13,0.3,0.6
455,,Jon Aurtenetxe,0.25,0,53.33,60.71,0.38,0.5
456,,Léo Borges,0.4,0,60,50,0.4,1
457,,Dawid Kocyła,0.05,0,25,39.37,0.95,0.5
458,,Miroslav Gono,0,0,100,44.44,0.25,0.5
459,,Wiktor Długosz,0.11,0,50,38.46,0.56,0.67
460,,Adrian Danek,0.22,0,61.54,50,1,1.44
461,,Maciej Wolski,0.04,0,43.75,54.62,1.24,0.96
462,,Szymon Kobusiński,0.2,0,40,45.45,0.4,0.2
463,,Juan Camara,0,0,40,42.5,0.13,0.13
464,,Dennis Jastrzembski,0.11,0,43.75,40.74,0.5,0.82
465,,Daniel Pik,0.04,0,25,40.21,0.24,0.44
466,,David Stec,0.29,0,34.62,39.8,0.53,1.18
467,,Jakub Ojrzyński,0,0,0,0,0,0
468,,Jakub Jędrasik,0,0,0,0,0,0
469,,Jayson Papeau,0,0,50,42.86,1,1
470,,Mikołaj Rakowski,0,0,50,33.33,0,1
471,,Krzysztof Kolanko,0,0,33.33,35.71,0.25,0.25
472,,Jan Biegański,0,0,0,66.67,0,0
473,,Kacper Jodlowski,0,0,0,0,0,0
474,,Pawel Olszewski,0.09,0,75,75,0.91,0.36
475,,Adrian Bukowski,0,0,50,38.6,0.78,0.56
476,,Patryk Szwedzik,0,0,46.15,45.71,0.22,0.22
477,,Przemysław Maj,0,0,0,42.86,0.8,0.4
478,,Mehdi Lehaire,0,0,0,47.37,0.29,0
479,,Karol Borys,0,0,0,32.14,0.33,0.5
480,,Marcel Zylla,0,0,100,66.67,0.5,0
481,,Krystian Okoniewski,0,0,30,33.33,0.17,0.5
482,,Amadej Maroša,0,0,33.33,26.67,0.4,0.2
483,,Mateusz Żukowski,0,0,0,0,0,0.33
484,,Krystian Kardys,0,0,0,33.33,0.33,0.33
485,,Jedrzej Grobelny,0.33,0,100,87.5,0.5,0
486,,Szczepan Mucha,0.17,0,0,37.5,0.17,0.5
487,,Jakub Szymański,0.44,0,41.18,51.72,0.78,1.67
488,,Dušan Stojinović,0.17,0,55,39.76,0.42,1.58
489,,Luka Zarandia,0,0,20,20.69,0.29,1
490,,Jakub Konstantyn,0,0,0,33.33,1,0
491,,Ignacy Dawid,0,0,0,0,0,0
492,,Nikodem Zielonka,0,0,100,66.67,2,0
493,,Jakub Paszkowski,0,0,0,25,0,0.5
494,,Martin Hašek,0,0,0,0,0,0.33
495,,Milan Kvocera,0,0,11.11,25.93,0.2,0.1
496,,Maciej Śliwa,0,0,0,36.67,0.38,0.38
497,,Andrzej Trubeha,0,0.14,65.22,50,0.86,1.14
498,,Sebastian Bergier,0,0,40,28.57,0.43,0.71
499,,Michal Gurgul,0.33,0,66.67,44.44,0.33,1
500,,Stefanos Kapino,0,0,0,0,0,0
501,,Dominik Piła,0.07,0,32,38.94,0.64,0.64
502,,Tomasz Neugebauer,0,0,100,46.15,1.5,2
503,,Bartosz Kieliba,0.5,0,0,0,0,0
504,,Saša Balić,0.45,0.09,69.23,56.44,1.18,1.91
505,,Lirim Kastrati,1,0,0,25,0,1
506,,Dominik Holec,0,0,0,100,0,0
507,,Krzysztof Janus,0,0,0,0,0,0
508,,Jakub Wrąbel,0,0,0,0,0,0
509,,Albert Posiadała,0,0,0,0,0,0
510,,Yadegar Rostami,0,0,0,0,0,2
511,,Filip Rozga,0,0,0,0,0,1
512,,Jędrzej Hanuszczak,0,0,0,0,0,0
513,,Łukasz Gerstenstein,0,0,0,0,0,0
514,,Marcin Garuch,1,0,0,0,0,1
515,,Mariusz Pawelec,0,0,0,0,0,0
516,,Patryk Zaucha,0,0,0,0,0,0
517,,Mateusz Kempski,0,0,0,0,0,0
518,,Sebastian Strózik,0,0,0,0,0,0
519,,Hubert Szulc,0,0,0,0,0,0
520,,Bartlomiej Kolec,0,0,0,0,0,0
521,,Adam Debinski,0,0,0,0,0,0
