Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Akram Tawfik,0.13,0,55.56,0.13,0,0,6.25,2.75,0,0.5,0,0.75,0.13,0,46.5,84.95,12,60,0,0.5,0,0,0.38,0,0,0,50,60.77,1.13,1.63,8
Ali Maâloul,0.32,0,65.22,0.72,0,1.33,1.52,0.76,0,0.72,0,0.84,0.2,0.24,62,82.39,14.44,42.55,0,0.64,0,0,0.28,0,0,0,53.57,56.46,0.6,0.56,25
Karim Emad,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,31.5,33.33,2.5,26.32,5,0,0.5,0,1,0,0.5,0,100,100,0.5,0,2
Zizo,0.38,0.21,42.4,2.62,0.03,0.59,0.5,0.35,0,0.06,0,0.32,0.26,0.38,40.53,84.18,15.15,55.68,0,0.41,0,0,0.85,0.18,0.06,0,41.38,44.58,1.94,0.94,34
Mohamed Chibi,0,0,68.75,0.55,0,0,0.73,1,0,1.45,0.05,0.36,0.18,0.09,49.64,84.34,10.09,62.73,0,0.5,0,0,0.32,0.09,0.27,0,62.5,55.13,0.27,0.59,22
Hossam Hassan,0,0,100,0.5,0,0,1,0,0,0,0,0,0,0,6.5,69.23,1,50,0,0,0,0,0,0,0,0,66.67,85.71,0.5,0,2
Osama Galal,0.08,0,71.43,0.67,0,0,2.42,1.75,0,3.33,0,0.67,0,0,70.08,86.33,4.75,53.57,0,0.5,0,0,0.58,0,0.33,0.08,58.21,59.7,0.58,1.42,12
Emam Ashour,0.13,0.13,44.44,2.87,0,0,2.53,1.13,0,0.53,0,0.4,0.33,0.27,45.27,80.12,12,55.24,0,0.4,0,0,0.73,0.07,0.07,0,40.54,56.32,2.33,0.73,15
Mohamed Magdy Afsha,0.1,0.03,56.25,1.69,0,0,0.76,0.31,0,0.1,0,0.41,0.38,0.21,42.93,85.46,13.59,70.65,0,0.14,0,0,0.38,0,0.03,0,57.14,57.66,0.93,0.31,29
Ilyes Jelassi,0.16,0,63.1,1.19,0,0,0.55,0.39,0,0.13,0,0.58,0.39,0.23,47.58,77.02,16.03,57.03,0,0.16,0,0,0.71,0.03,0.19,0,42.86,57.43,3.16,0.68,31
Samir Fekri,0.27,0.12,43.55,1.73,0,0,1.58,0.58,0,0.45,0,0.39,0.24,0.12,31.7,74.67,7.76,46.94,0,0,0,0,0.97,0.12,0.12,0,33.33,50.49,1.88,1.36,33
Amr El-Solia,0.21,0.05,25,1.37,0.05,0,2.05,0.84,0,1.26,0,0.58,0.21,0.16,44.89,80.3,10.58,54.33,0,0.26,0,0,0.16,0,0.05,0,66.67,51.22,0.21,1.21,19
Abdelrahman Samir,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,28,57.14,1,31.43,3,0.5,0,0,1,0,0.5,0,0,100,0.5,0,2
Ahmed Abdel Aziz,0,0,0,0,0,0,2.5,1.5,0,4.5,0,0,0,0,18.5,62.16,3.5,0,0,0.5,0,0,1,0,0,0,0,75,2,0.5,2
Mohanad Lasheen,0.04,0,50,0.74,0,0,3.85,1.19,0,1.04,0,1.19,0,0,58.3,84.37,11.7,63.85,0,0.33,0,0,0.63,0.15,0.22,0,50.91,60.88,1.59,1.15,27
Aliou Dieng,0.07,0,72.97,0.66,0,0,2.34,1.38,0.03,0.52,0,0.55,0.14,0.07,57.66,88.22,10.93,69.12,0,0.48,0,0,0.28,0,0.07,0,58.14,59.47,0.52,1.14,29
Mohamed Hany,0,0,40,0.81,0,0,1.95,0.95,0,1.33,0,0.57,0.1,0.1,43.95,84.4,8.57,52.17,0,0.48,0,0,0.24,0,0.14,0,46.15,55.15,1.14,0.95,21
Essam Tharwat,0,0,0,0,0,0,0.07,0,0,1.14,0,0.14,0,0,21.79,53.77,1.14,40.17,3.07,0.43,0.14,0,0.79,0,0.07,0,66.67,73.68,0.64,0,14
Ahmed El Sheikh,0.3,0.06,62.5,1.97,0.03,0,0.52,0.21,0,0.24,0,0.45,0.12,0.03,21.97,72.41,6.64,56.1,0,0.12,0,0,1.03,0.18,0.06,0,10.26,41.85,0.79,0.61,33
Ali Gabr,0.04,0.12,100,0.5,0,0,1.23,1.19,0.04,4,0,0.12,0,0,64.96,87.15,3.23,52.36,0,0.5,0,0,0.54,0.08,0.15,0.04,81.72,73.68,0.12,0.69,26
Mahmoud Metwaly,0.06,0,100,0.47,0.06,0,1.59,1.53,0,2.41,0,0.41,0,0.06,54.06,81.5,3.71,43.79,0,0.71,0,0,0.18,0,0.24,0,50,56.25,0.88,1,17
Marwan Attia,0.04,0.04,55,1.89,0,0,2.22,1.63,0,0.44,0,1.11,0.04,0.04,59,86.75,11.3,70.37,0,0.26,0,0,0.63,0,0.15,0,54.55,51.85,0.56,0.78,27
Mohamed El-Shenawy,0,0,0,0,0,0,0.07,0,0.03,0.66,0,0,0,0,21.86,66.4,0.66,43.45,2.28,0.59,0.14,0.07,0.45,0,0.07,0.03,100,92.31,0.38,0.07,29
Ali Lotfi,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,13.8,85.51,0,65.38,1,0.6,0,0,0,0,0,0,0,100,0.2,0,5
Mohamed Awad,0,0,0,0,0,0,0,0,0,1,0.06,0,0,0,19.56,52.4,0.75,27,2.94,0.5,0,0,0.75,0.13,0.13,0,100,100,0.25,0,16
Basem Ali,0.07,0.04,55.56,0.41,0,0,2.81,1.81,0,1.81,0,0.67,0,0.04,45.41,77.73,7.48,47.68,0,0.41,0,0,0.44,0.15,0.11,0,62.07,63.21,0.44,0.89,27
Hussein El Shahat,0.19,0.14,32.56,1.81,0,0,0.52,0.43,0,0.19,0,0.62,0.33,0.24,29.19,75.37,9.57,52.5,0,0.1,0,0,0.24,0,0,0,58.82,38.21,0.57,0.67,21
Mahmoud Hamdi,0.13,0,0,0.38,0.13,0,1,1.5,0,2.88,0,0,0,0,42.88,79.88,2,44.62,0,0.38,0,0,1,0,0,0,65.63,74,1,0.25,8
Mahmoud El Sayed,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,76.19,0,37.5,3,0,1,0,1,0,0,0,0,100,2,0,1
Mahmoud Marei,0,0,63.64,0.04,0,0,1.52,1.52,0,2.35,0,0.35,0.04,0.04,66.74,85.86,7.39,56.86,0,0.57,0,0,0.48,0.04,0.17,0.04,56.45,60.13,0.78,0.78,23
Mohamed Abdelmonem,0,0,70,0.38,0,0,1.33,1.38,0,2.29,0,0.57,0,0,55.29,88.63,3.33,61.47,0,0.57,0,0,0.38,0,0.33,0,72.6,65.97,0.38,0.62,21
Ahmed Fatouh,0.11,0,56.67,0.37,0,0,1.47,1.68,0,1.26,0,0.58,0,0.16,55.53,81.8,12.84,47.24,0,0.42,0,0,0.42,0.16,0.11,0,53.33,56.71,1.68,1.11,19
Joseph Jonathan Ngwem,0.07,0,47.62,0.63,0,0,1.4,0.8,0.03,1.47,0,0.43,0.2,0.17,46.63,80.56,7.7,50.32,0,0.5,0,0,0.5,0.13,0.2,0,58.33,52.43,0.7,0.93,30
Mahmoud Saber,0.13,0,25,0.8,0,0,1,0.4,0,0.13,0,0.07,0.13,0.13,20,84.33,4.93,82.35,0,0.13,0,0,0.13,0,0.07,0,55.56,59.32,1,0.73,15
Hossam Abdelmaguid,0.1,0,40,0.62,0.1,0,1.17,1.14,0.03,4.14,0.07,0.34,0,0,48.97,83.17,3.14,50.25,0,0.41,0,0,0.79,0.14,0.14,0,66.92,61.61,0.24,0.72,29
Karim Fouad,0.17,0.25,61.11,1.5,0,0,1.08,1.08,0,0.42,0,0.25,0.17,0.25,22.5,75.19,7.58,37.5,0,0,0,0,0.42,0,0.17,0,38.46,50.57,0.83,0.92,12
Walid El Karti,0.09,0.04,25,0.96,0.04,0,1.35,1.13,0,0.57,0,0.87,0.3,0.39,54.48,82.6,12.26,58.97,0,0.3,0,0,0.48,0.04,0.09,0.04,66.67,49.04,1.13,0.87,23
Mohamed Magdi Abdel Fattah,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,21.67,44.62,0.67,40.68,3,0.33,0.33,0.33,1.33,0,0,0,100,100,0.67,0,3
Hamdi Fathi,0.06,0,25,1,0,0,1.12,1.24,0,0.88,0,0.71,0.12,0.18,40.88,84.46,7.88,65.63,0,0.29,0,0,0.29,0,0.18,0,56.25,58.33,1.94,0.88,17
Mabululu,0.5,0.19,51.28,2.16,0.13,0,0.53,0.06,0,0.81,0,0.25,0.03,0.06,14.31,76.2,3.81,68.97,0,0.06,0,0,0.84,0.09,0.13,0,37.35,40.89,0.75,0.97,32
Abdallah El-Said,0.06,0,42.86,1.39,0,0,0.56,0.39,0,0.72,0,0.33,0.33,0.17,44.78,77.05,14.33,65.26,0,0.11,0,0,0.5,0.06,0,0.06,33.33,44.68,0.94,0.33,18
Mahmoud Abou El-Saoud,0,0,0,0,0,0,0.03,0,0,1.74,0,0,0,0,15.5,46.68,0.71,35.07,2.62,0.41,0.35,0.06,0.88,0.09,0.03,0,100,100,0.59,0,34
Mahmoud Genesh,0,0,0,0,0,0,0,0,0,1.08,0.08,0.04,0,0,23.96,67.61,0.64,33.33,2.24,0.52,0.12,0,0.52,0.12,0.08,0,88.89,90,0.48,0,25
Mohamed Ismail,0,0,100,0.33,0,0,1.33,0.67,0,1.33,0,0,0,0,22.67,73.53,3,50,0,0,0,0,0.67,0.33,0,0,81.82,82.61,1.33,0.67,3
Ibrahim El Kadi,0.04,0,81.25,0.48,0.04,0,1.65,1.96,0.04,4.35,0,0.52,0,0,34.74,72.59,2.57,36.87,0,0.22,0,0,0.96,0.13,0.22,0,63.29,67.44,0.65,0.48,23
Ragab Nabil,0.06,0.06,100,0.42,0.03,0,1.48,1.26,0,3.16,0,0.32,0,0,47.42,80.07,4.23,47.71,0,0.35,0,0,0.77,0.13,0.16,0,65.66,64.06,0.74,1.13,31
Mohamed Shokry,0.03,0,53.33,0.93,0,0,2.07,2.34,0.07,1.59,0,0.9,0.21,0.21,40.59,73.49,8.59,44.96,0,0.38,0,0,0.72,0.07,0.14,0,50,48.34,0.9,1.31,29
Mahmoud Alaa,0.19,0.33,0,1.14,0.05,0,0.9,1.52,0.05,3.48,0,0.24,0,0,49.38,81.1,3.9,45.02,0,0.43,0,0,0.86,0,0.1,0.1,56.34,53.78,0.24,0.86,21
Omar Fayed,0,0,82.61,0.32,0,0,2.68,1.84,0.04,3.2,0,0.44,0,0,33.2,66.02,4.08,34.8,0,0.36,0,0,0.72,0.08,0.28,0,69.01,69.3,0.92,1.04,25
Mohamed Fawzi,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,17.85,54.74,1,40.8,2.15,0.23,0.15,0.15,0.77,0.08,0.08,0,100,100,0.23,0,13
Nasser Maher,0.05,0.05,55,1.32,0,0,0.91,0.23,0,0,0,0.55,0.14,0.14,35.41,83.44,11,60.34,0,0.14,0,0,0.27,0.09,0.05,0,20,54.97,1.73,0.32,22
Ahmed Kalosha,0.07,0.1,60,0.53,0.07,0,1.63,1.03,0.03,4.9,0.03,0.4,0.13,0.1,41.63,72.22,4.4,44.69,0,0.37,0,0,1,0.1,0.1,0,66.97,68.75,0.5,0.43,30
Mohamed Reda,0,0,70.83,0.63,0,0,1.79,1,0,1.5,0,0.33,0.08,0.04,20.71,64.19,2.71,37.74,0,0.13,0,0,0.96,0.13,0.04,0,60.53,65.49,0.42,0.63,24
Ahmed El-Shenawy,0,0,0,0,0,0,0,0,0,0.91,0,0.03,0,0,22.72,73.04,0.41,41.54,1.72,0.56,0.16,0.03,0.63,0.06,0.03,0,100,96.88,0.56,0,32
Mahmoud Ooka,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,100,0.5,0,0,0,0,0,0,0,0,0,100,50,0,0,2
Adnan Osman,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,36.36,1,0,0,0,0,0,0,0,0,0,100,75,1,1,1
Ramzi Khaled,0,0,50,0,0,0,1,0,0,0,0,0,0,0,13.5,62.96,1.5,50,0,0,0,0,0,0,0,0,50,80,2,0,2
Mostafa Shobeir,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,16,72.92,0,38.1,0.67,0.67,0,0,0,0,0,0,0,100,0.67,0,3
Ahmed Eid,0,0,0,0,0,0,1.5,0.75,0,0.75,0,0,0,0,15,71.67,1.75,52.94,0,0,0,0,0,0.25,0.25,0,100,69.23,0.25,1,4
Karim Halawa,0,0,25,0.14,0,0,0.86,0.14,0,0,0,0,0,0,3.71,65.38,1,66.67,0,0,0,0,0,0,0.29,0,66.67,63.16,0.43,0.43,7
Omar Fathi,0.18,0.07,51.06,1.75,0,0.32,1.04,0.36,0,0.18,0,0.61,0.25,0.07,18.29,72.46,5.04,45.9,0,0,0,0,0.39,0.07,0.18,0.04,32.14,47.14,1.32,1.29,28
Ramadan Sobhi,0.33,0.17,42.86,1.33,0,0,0.83,0.33,0,0.39,0,0.39,0.39,0.39,38.67,81.9,13.67,68,0,0.28,0,0,0.44,0.11,0.28,0,39.13,37.5,1.22,1.56,18
Mohamed Bassam,0,0,66.67,0,0,0,0.03,0,0,0.68,0.06,0.03,0,0,20,61.13,1.32,40.81,2.87,0.39,0.06,0,0.81,0.13,0.03,0,100,90.91,0.32,0,31
Serge Aka,0,0,72.73,0.57,0,0,3,0.86,0.07,0.57,0,1.29,0,0,45.79,84.09,8,62.92,0,0.07,0,0,1,0.07,0.14,0,25,53.19,0.93,2.14,14
Mohamed Dabash,0.08,0,100,0.33,0.08,0,1.33,2.08,0,3.08,0,0.42,0,0,51.33,84.42,2.75,58.12,0,0.33,0,0,1.08,0.17,0.25,0,53.49,58.44,0.33,0.83,12
Hussein Sayed,0,0,66.67,1.04,0,0,1.87,1.65,0,0.87,0,0.35,0.13,0.04,25.83,75.42,5.09,39.77,0,0.22,0,0,0.7,0.09,0.35,0,50,55.45,1.26,1.43,23
Reda Sayed,0,0,100,0,0,0,0.07,0.03,0,1.24,0,0,0.03,0.03,29.69,48.78,2.41,37.68,2.69,0.38,0.1,0,0.97,0.14,0.14,0,70.59,87.5,0.76,0,29
Mahmoud Hamdy,0,0,0,0,0,0,0.1,0.2,0,0.3,0,0,0,0,12.5,76,0,50.94,2,0.6,0.1,0,0.5,0.1,0,0,0,100,0.4,0,10
Ahmed Amin Oufa,0.37,0.19,48.33,2.26,0,0,0.85,0.48,0,0.78,0,0.37,0.15,0.07,22.15,51.34,4.33,36.73,0,0.07,0,0,0.89,0.15,0.19,0.07,53.53,48.92,1.96,2.15,27
Mahdi Soliman,0,0,100,0,0,0,0.03,0,0,1.52,0.03,0.1,0,0,26.38,73.73,0.55,47.89,2.72,0.34,0.14,0,1.14,0.07,0.07,0,100,85.71,0.17,0,29
Abdel Rahman Shika,0,0,68,0.4,0,0,1.93,1.73,0,0.47,0,0.73,0.07,0.07,44.93,82.49,7.2,69.64,0,0.07,0,0,1.27,0.07,0.27,0,52.63,56.59,1.13,1.13,15
Moaz El Henawy,0.06,0,80,0.44,0.03,0,1.34,1.44,0.03,3.88,0.03,0.34,0,0,50.63,80.68,4.75,49.2,0,0.25,0,0,1.06,0.13,0.19,0,57.94,61.73,0.38,0.44,32
Islam Issa,0.18,0.04,55.56,1.11,0.04,0,1.5,0.29,0,0.29,0,0.61,0.04,0.04,25.11,81.93,6.18,62.3,0,0,0,0,0.32,0.07,0.04,0,23.08,53.07,1.14,0.93,28
Mohamed Abdelghani,0.04,0.04,83.33,0.28,0.04,0,1.56,1.2,0,2.68,0,0.76,0.08,0.04,36.88,86.98,2.52,59.76,0,0.28,0,0,0.68,0.2,0,0,66.67,63.78,0.28,0.32,25
Yasser Ibrahim,0.05,0,75,0.38,0.05,0,1.95,1.05,0.05,2.76,0,0.67,0,0,48.52,87.83,1.57,43.01,0,0.33,0,0,0.52,0,0.19,0,64.94,65.22,0.57,0.48,21
Mohamed Adel,0.03,0.07,70.97,0.41,0.03,0,1.69,1.62,0.03,0.9,0,0.69,0.14,0,38.52,85.05,6.79,54.05,0,0.24,0,0,0.62,0.07,0.1,0,46.43,51.36,0.55,1.28,29
Ibrahim Blati Toure,0.1,0.03,57.89,0.83,0,0,1.52,0.83,0,0.28,0,0.59,0.07,0,59.66,86.88,10.31,72.88,0,0.28,0,0,0.59,0.07,0.07,0,34.48,51.18,1.1,1.1,29
Mohamed El Sabahi,0.17,0,58.82,1.5,0,0,0.33,0.33,0,0,0,0.67,0,0,19.5,77.78,6.67,83.33,0,0,0,0,0.67,0,0.17,0,72.73,62.5,2.5,0.17,6
Omar El Wahsh,0,0,69.23,0.35,0,0,2.88,1.06,0.06,0.53,0,0.59,0.06,0,36.82,77.48,9.06,52.81,0,0,0,0,0.82,0.12,0.12,0,38.1,60,1.24,1.29,17
Ahmed Belhadji,0.18,0.09,30.43,1.27,0,0,1.32,0.59,0,0.45,0,0.64,0.27,0.27,33.41,74.69,9.36,46.15,0,0.14,0,0,0.77,0.09,0.14,0,39.02,40,1.23,1,22
Rami Rabia,0,0,87.5,0.19,0,0,1.13,0.94,0,1.75,0,0.38,0,0,31.75,87.01,1.94,54.41,0,0.38,0,0,0.19,0,0.13,0,67.57,62.79,0.31,0.56,16
Kamal Aboul-Fetouh,0.07,0,77.78,0.33,0.07,0,1.8,1.6,0,3.73,0,0.67,0,0,22.8,70.47,2.6,36.73,0,0.27,0,0,0.93,0.13,0.2,0,68.52,64.23,0.53,0.87,15
Ali El Fil,0,0.05,100,0.33,0,0,0.95,1.29,0,2.81,0.05,0.29,0,0,48.71,87.29,2.95,60.99,0,0.57,0,0,0.43,0.14,0.14,0.05,65.79,60,0.62,0.9,21
Mohamed Toni,0,0,80,0.79,0,0,1.84,0.68,0,0.53,0,0.53,0,0,35.47,85.46,7.32,54.76,0,0.21,0,0,0.42,0.05,0.11,0,34.62,56.03,1.42,1.11,19
Farouck Kabore,0.03,0.09,70,0.61,0.03,0,1.7,1.45,0.18,5.39,0,0.61,0,0,30.24,66.63,2.42,39.53,0,0.42,0,0,0.82,0.09,0.18,0,77.48,65.83,0.27,0.85,33
Mohamed Hamdy Zaki,0.43,0.21,28.57,3.14,0.04,0,0.39,0.21,0,1.36,0,0.25,0.07,0.04,19.11,67.48,4.82,35.29,0,0.07,0,0,1.04,0.11,0.25,0,34.23,36.3,1.07,1.04,28
Mostafa El Aash,0.03,0,47.62,0.36,0,0,1.73,1.33,0.03,2.55,0,0.45,0.03,0,49.3,78.55,4.88,47.18,0,0.21,0,0,1.15,0.18,0.12,0,63.39,64.47,1.15,0.64,33
Mostafa Fathy,0.29,0.26,38.37,2.29,0.03,0,0.81,0.42,0,0.26,0,0.52,0.19,0.13,26.06,75.25,8.55,51.95,0,0.16,0,0,0.48,0.06,0,0,27.27,39.25,0.39,0.23,31
Ahmed El Amour,0,0,100,0,0,0,1,0.6,0,2.2,0,0.2,0,0,29.4,82.31,1.8,60,0,0.2,0,0,0.6,0,0,0,20,50,0.8,1.2,5
Mohamed Abou Gabal,0,0,0,0,0,0,0,0,0.04,1.22,0.07,0,0,0,23.74,61.47,0.81,39.39,2.78,0.37,0.15,0.04,0.81,0.22,0.15,0,83.33,88.46,0.48,0.04,27
Abdallah Bakri,0.04,0,75,0.35,0.04,0,1.5,1.58,0,4.12,0,0.31,0,0,38.04,76.64,2.35,39.82,0,0.35,0,0,0.85,0.12,0.19,0.04,69.74,61.27,0.42,1.15,26
Nabil Donga,0,0,53.85,1.13,0,0,1.5,0.96,0,1.04,0,0.71,0,0,47.92,85.91,9.63,71.63,0,0.17,0,0,0.5,0.08,0.17,0,60.61,53.46,0.92,1.25,24
Mostafa Shalaby,0.09,0.09,57.14,1.32,0,0,1.23,0.32,0,0.32,0,0.45,0.05,0.14,30.73,77.66,9.82,45.16,0,0.09,0,0,0.68,0.14,0.14,0,43.33,54.55,1.82,1.14,22
Himid Mao Mkami,0,0,53.85,0.54,0,0,3.19,1.08,0,1.15,0,1.35,0.04,0,47.96,81.88,6.31,61.05,0,0.19,0,0,1.15,0.08,0.46,0,46.43,56.88,1.58,1.42,26
Islam Abou-Salima,0.04,0.08,0,0.42,0.04,0,1.42,1.08,0,3.23,0,0.38,0,0,35.69,79.74,2.73,54.4,0,0.27,0,0,0.73,0.04,0.04,0.04,56.67,58.64,0.27,0.58,26
Mahmoud Shabana,0.07,0.07,0,0.5,0.07,0,1.5,1.5,0,6.07,0,0.07,0,0,30,58.57,1.79,21.95,0,0.43,0,0,0.86,0,0,0.07,72.37,73.77,1,0.79,14
Mahmoud Wadi,0.22,0.11,30,1.78,0.11,0,0.39,0.06,0,0.5,0,0.28,0.06,0.11,14.06,60.47,3.06,40,0,0,0,0,0.44,0.17,0.11,0,59.17,52.38,1,0.94,18
Mohamed Sobhi,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,28.17,70.61,1.56,47.58,2.28,0.39,0.06,0,1,0.22,0,0,92.31,96.3,0.78,0,18
Marwan Mohsen,0.25,0.13,37.5,1.38,0.04,0,0.79,0.08,0.04,0.29,0,0.13,0.13,0.08,12.92,68.39,3.96,50,0,0,0,0,0.5,0.04,0.04,0,46.05,44.38,0.63,1.13,24
Hamza Mathlouthi,0,0,60,0.46,0,0,1.42,1,0,2.42,0,0.73,0.04,0,44.81,80.6,6.08,47.16,0,0.38,0,0,0.62,0.15,0.15,0,60.47,59.38,1,0.65,26
Sherif Reda,0.04,0,54,0.68,0,0,2.07,1.29,0.04,2.32,0,0.93,0.14,0.07,26,68.82,5.36,39.5,0,0.36,0,0,1,0.04,0.04,0,69.39,56.38,0.64,0.57,28
Mohamed Hassan,0,0,63.89,0.42,0,0,2.38,1.42,0,0.88,0,0.79,0.21,0.13,29.38,75.89,6.13,57.39,0,0.25,0,0,0.83,0.08,0.21,0.08,69.57,57.56,0.96,1.83,24
Mohamed Helal,0.21,0.14,30,1.39,0,0,1.14,0.61,0,0.29,0,0.57,0.11,0.07,27.14,71.84,6.71,42.11,0,0.04,0,0,0.71,0.11,0.18,0,44.44,46.33,1.57,1.18,28
Sabri Raheel,0,0,52.38,0.32,0,0,1.89,1.04,0,1.46,0,0.75,0.29,0.07,38.96,77.45,7.32,38.57,0,0.32,0,0,0.89,0.07,0,0,46.51,58.64,0.39,0.14,28
Mohamed Hamdi,0.06,0.06,33.33,0.66,0.03,0,1.19,1.13,0,1.94,0.03,0.53,0.06,0,45.34,81.6,7.81,45.38,0,0.34,0,0,0.5,0.06,0.06,0,65.88,58.71,0.53,0.56,32
Mahmoud Ben Wali,0.03,0.1,33.33,0.83,0.03,0,1,1.76,0.03,5.38,0,0.17,0.03,0.03,25.69,72.35,1.45,38.46,0,0.24,0,0,1.14,0.17,0.17,0,64.35,62.38,0.72,0.83,29
Hisham Salah,0,0,46.88,0.59,0,0,1.67,2.26,0,2.81,0.04,0.74,0.04,0.04,40.96,72.42,6.22,34.03,0,0.33,0,0,1.07,0,0.19,0.04,71.43,57.56,0.67,0.74,27
Ahmed Shedid Kenawi,0,0,55.56,0.14,0,0,1.71,1.18,0.04,1.54,0,0.57,0.04,0.04,37.07,74.08,9.61,34.48,0,0.14,0,0,0.96,0.11,0.07,0,30.77,63.33,0.68,0.25,28
Ahmed Samy,0,0.09,100,0.57,0,0,0.61,0.83,0.13,2.39,0.04,0.26,0,0,63,88.2,4.65,59.04,0,0.43,0,0,0.52,0.09,0.09,0.04,60.81,59.38,0.61,0.87,23
Khaled Abdelfattah,0,0.04,44.68,0.29,0,0,1.92,1.75,0,1.88,0,0.42,0.04,0.04,29.46,73.55,4.92,31.58,0,0.46,0,0,0.46,0,0.17,0,68.52,56.84,1.21,1.04,24
Ahmed Atef,0,0,53.57,0.65,0,0,2.58,1.46,0,0.69,0,0.62,0.12,0.08,20.46,70.49,5.46,37.5,0,0.12,0,0,0.65,0.08,0.27,0,36.73,52.14,1.23,1.5,26
Ahmed Adel,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,17.13,61.31,1.38,39.53,2.75,0.25,0.25,0,0.75,0,0.25,0,100,100,0.13,0,8
Ahmed Yasser Rayan,0.28,0.24,48.89,2.76,0.1,0,0.9,0.31,0,0.21,0,0.24,0.14,0.03,15.62,66.23,5.28,38.24,0,0.1,0,0,0.76,0.1,0.07,0,34.02,39.93,1.17,1.24,29
Karim Hafez,0.11,0,57.14,0.37,0,0,0.42,0.53,0.05,0.74,0,0.37,0.16,0.05,23.58,85.49,4.47,50,0,0.21,0,0,0.11,0,0.16,0,20,51.47,0.84,0.37,19
Ahmed Samir,0.14,0.1,54.84,1.38,0,0,0.41,0.24,0,0.34,0,0.24,0.1,0.21,23.83,77.86,6.24,42.59,0,0,0,0,0.76,0.1,0.1,0,26.32,47.28,1.66,0.38,29
Rami Sabri,0.1,0,75,0.5,0.05,0,0.5,1.15,0,4.8,0,0.3,0,0,30.4,75.49,2.2,42.96,0,0.35,0,0,0.65,0.1,0,0.05,66.67,62.75,0.35,0.35,20
Ahmed Alaa Eldin,0.03,0.13,72.22,0.81,0,0,1.56,1.69,0.03,2.88,0,0.5,0.03,0.06,36.25,64.83,4.28,36.31,0,0.44,0,0,0.91,0.03,0.22,0,77.59,63.29,0.88,1.66,32
Rezki Hamroune,0.26,0.13,50.82,1.48,0,0,0.39,0.29,0,0.23,0,0.35,0.1,0.06,14.23,77.1,3.71,41.67,0,0.06,0,0,0.45,0.1,0.03,0,36.36,39.04,0.84,0.35,31
Seif Teka,0.13,0.07,0,0.6,0.13,0,0.53,0.8,0,2.27,0,0.33,0,0,44.8,81.25,3.33,43.64,0,0.33,0,0,0.6,0.07,0.2,0,72.06,59.09,0.53,1.2,15
Omar Fathy,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,66.67,2,0,0,0,0,0,1,0,1,0,0,28.57,1,1,1
Ahmed Fathi,0,0,83.33,0.31,0,0,1.46,0.77,0,2.08,0,1.08,0.15,0.08,37.77,81.67,4.08,46.75,0,0.38,0,0,0.31,0,0.31,0,59.09,50.54,0.77,1.38,13
Abdallah El Saeed,0,0,0,0,0,0,1,2,0,0,0,0,0,0,8,75,1,0,0,0,0,0,0,0,0,0,0,100,0,0,1
Salah Yehia,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,100,2,1,1
Mostafa Fares,0,0,100,0,0,0,1.5,1.5,0,0,0,1,0,0,18.5,78.38,4.5,50,0,0,0,0,0,0.5,0,0,0,58.33,1.5,1.5,2
Ahmed Sobhi,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,19.5,71.79,0.5,37.74,3.83,0.17,0.33,0,1.17,0.33,0,0,100,75,0.33,0,6
Ahmed Hany,0,0,63.16,0.33,0,0,1.8,1.6,0,1.27,0,0.47,0.13,0,33.87,78.15,6.87,51.35,0,0.4,0,0,0.67,0.13,0.13,0,50,55.75,0.73,1.13,15
Raphael Ayagwa,0,0,62.5,0.76,0,0,3.12,2,0.04,1.56,0,0.88,0.04,0,45.32,75.2,5.32,46.63,0,0.12,0,0,1.28,0.12,0.28,0,57.28,55.52,0.6,1.72,25
Mido Mostafa,0.03,0.03,63.16,0.48,0.03,0,2.27,1.55,0.03,2.21,0,0.76,0.03,0.06,36.21,70.88,6.48,37.16,0,0.12,0,0,1.06,0.09,0.06,0,48.72,58.8,0.61,0.64,33
Baher El Mohamady,0.07,0.03,66.67,0.41,0,0,1.62,1.59,0.07,4.41,0.03,0.59,0,0,38.28,78.11,2.83,52.09,0,0.17,0,0,0.93,0.1,0.31,0,63.64,63.64,0.59,0.52,29
